gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00020-2_PE.bam
"TRIM60"	0
"TRIM61"	8
"TRIM62"	193
"TRIM63"	1
"TRIM64"	0
"TRIM64B"	0
"TRIM64C"	0
"TRIM65"	176
"TRIM66"	477
"TRIM67"	91
"TRIM68"	150
"TRIM69"	78
"TRIM7"	18
"TRIM71"	44
"TRIM72"	6
"TRIM73"	4
"TRIM74"	10
"TRIM77"	0
"TRIM8"	1002
"TRIM9"	3137
"TRIML1"	0
"TRIML2"	3
"TRIO"	3667
"TRIOBP"	194
"TRIP10"	40
"TRIP11"	2049
"TRIP12"	5979
"TRIP13"	22
"TRIP4"	227
"TRIP6"	89
"TRIQK"	951
"TRIR"	496
"TRIT1"	332
"TRMO"	177
"TRMT1"	141
"TRMT10A"	122
"TRMT10B"	112
"TRMT10C"	228
"TRMT11"	990
"TRMT112"	229
"TRMT12"	213
"TRMT13"	407
"TRMT1L"	690
"TRMT2A"	196
"TRMT2B"	164
"TRMT44"	183
"TRMT5"	292
"TRMT6"	227
"TRMT61A"	119
"TRMT61B"	241
"TRMT9B"	828
"TRMU"	151
"TRNAU1AP"	159
"TRNP1"	282
"TRNT1"	382
"TRO"	784
"TROAP"	1
"TROVE2"	1697
"TRPA1"	3
"TRPC1"	995
"TRPC2"	0
"TRPC3"	70
"TRPC4"	203
"TRPC4AP"	1110
"TRPC5"	314
"TRPC5OS"	5
"TRPC6"	101
"TRPC7"	1
"TRPC7-AS2"	0
"TRPM1"	0
"TRPM2"	624
"TRPM2-AS"	0
"TRPM3"	1141
"TRPM4"	66
"TRPM5"	0
"TRPM6"	418
"TRPM7"	1527
"TRPM8"	2
"TRPS1"	1714
"TRPT1"	59
"TRPV1"	168
"TRPV2"	52
"TRPV3"	246
"TRPV4"	2
"TRPV5"	40
"TRPV6"	19
"TRRAP"	1939
"TRUB1"	812
"TRUB2"	331
"TRY2P"	1
"TSACC"	0
"TSC1"	2000
"TSC2"	901
"TSC22D1"	4858
"TSC22D1-AS1"	66
"TSC22D2"	1131
"TSC22D3"	919
"TSC22D4"	1649
"TSEN15"	513
"TSEN2"	288
"TSEN34"	107
"TSEN54"	62
"TSFM"	306
"TSG1"	52
"TSG101"	567
"TSGA10"	399
"TSGA10IP"	2
"TSGA13"	15
"TSHB"	0
"TSHR"	1
"TSHZ1"	692
"TSHZ2"	678
"TSHZ3"	496
"TSIX"	5
"TSKS"	0
"TSKU"	15
"TSL"	0
"TSLP"	1
"TSN"	1057
"TSNARE1"	204
"TSNAX"	683
"TSNAX-DISC1"	334
"TSNAXIP1"	34
"TSPAN1"	4
"TSPAN10"	0
"TSPAN11"	93
"TSPAN12"	48
"TSPAN13"	1240
"TSPAN14"	655
"TSPAN15"	401
"TSPAN16"	0
"TSPAN17"	207
"TSPAN18"	72
"TSPAN19"	18
"TSPAN2"	52
"TSPAN3"	2443
"TSPAN31"	268
"TSPAN32"	0
"TSPAN33"	146
"TSPAN4"	13
"TSPAN5"	1943
"TSPAN6"	126
"TSPAN7"	5593
"TSPAN8"	34
"TSPAN9"	150
"TSPEAR"	2
"TSPEAR-AS1"	0
"TSPEAR-AS2"	0
"TSPO"	58
"TSPO2"	0
"TSPOAP1"	1495
"TSPOAP1-AS1"	61
"TSPY1"	0
"TSPY10"	0
"TSPY2"	0
"TSPY26P"	69
"TSPY3"	0
"TSPY4"	0
"TSPY8"	0
"TSPYL1"	6918
"TSPYL2"	2769
"TSPYL4"	4373
"TSPYL5"	855
"TSPYL6"	6
"TSR1"	630
"TSR2"	880
"TSR3"	220
"TSSC2"	2
"TSSC4"	104
"TSSK1B"	1
"TSSK2"	0
"TSSK3"	2
"TSSK4"	4
"TSSK6"	11
"TST"	109
"TSTA3"	92
"TSTD1"	96
"TSTD2"	442
"TSTD3"	112
"TTBK1"	1056
"TTBK2"	2722
"TTC1"	871
"TTC12"	110
"TTC13"	516
"TTC14"	2082
"TTC16"	3
"TTC17"	1281
"TTC19"	1070
"TTC21A"	122
"TTC21B"	1308
"TTC21B-AS1"	0
"TTC22"	4
"TTC23"	97
"TTC23L"	36
"TTC24"	2
"TTC25"	42
"TTC26"	155
"TTC27"	191
"TTC28"	604
"TTC28-AS1"	177
"TTC29"	19
"TTC3"	10177
"TTC3-AS1"	1
"TTC30A"	204
"TTC30B"	84
"TTC31"	93
"TTC32"	112
"TTC33"	1366
"TTC34"	3
"TTC36"	11
"TTC37"	2952
"TTC38"	64
"TTC39A"	63
"TTC39A-AS1"	0
"TTC39B"	539
"TTC39C"	593
"TTC39C-AS1"	4
"TTC3P1"	261
"TTC4"	150
"TTC41P"	27
"TTC5"	250
"TTC6"	70
"TTC7A"	293
"TTC7B"	1195
"TTC8"	386
"TTC9"	637
"TTC9B"	171
"TTC9C"	168
"TTF1"	308
"TTF2"	199
"TTI1"	440
"TTI2"	131
"TTK"	6
"TTL"	1371
"TTLL1"	184
"TTLL10"	0
"TTLL11"	617
"TTLL12"	319
"TTLL13P"	11
"TTLL2"	0
"TTLL3"	149
"TTLL4"	301
"TTLL5"	757
"TTLL6"	15
"TTLL7"	9710
"TTLL8"	0
"TTLL9"	40
"TTN"	2008
"TTN-AS1"	434
"TTPA"	85
"TTPAL"	331
"TTR"	9
"TTTY1"	0
"TTTY10"	91
"TTTY11"	0
"TTTY12"	0
"TTTY13"	0
"TTTY14"	140
"TTTY15"	631
"TTTY16"	0
"TTTY17A"	0
"TTTY17B"	0
"TTTY17C"	0
"TTTY18"	0
"TTTY19"	0
"TTTY1B"	0
"TTTY2"	0
"TTTY20"	0
"TTTY21"	0
"TTTY21B"	0
"TTTY22"	2
"TTTY23"	0
"TTTY23B"	0
"TTTY2B"	0
"TTTY3"	0
"TTTY3B"	0
"TTTY4"	0
"TTTY4B"	0
"TTTY4C"	0
"TTTY5"	0
"TTTY6"	0
"TTTY6B"	0
"TTTY7"	0
"TTTY7B"	0
"TTTY8"	0
"TTTY8B"	0
"TTTY9A"	0
"TTTY9B"	0
"TTYH1"	1483
"TTYH2"	1721
"TTYH3"	914
"TUB"	1972
"TUB-AS1"	15
"TUBA1A"	9235
"TUBA1B"	16022
"TUBA1C"	62
"TUBA3C"	0
"TUBA3D"	5
"TUBA3E"	0
"TUBA3FP"	22
"TUBA4A"	2073
"TUBA4B"	0
"TUBA8"	310
"TUBAL3"	0
"TUBB"	3642
"TUBB1"	4
"TUBB2A"	2890
"TUBB2B"	1235
"TUBB3"	1357
"TUBB4A"	11002
"TUBB4B"	1843
"TUBB6"	49
"TUBB8"	1
"TUBB8P12"	1
"TUBBP5"	10
"TUBD1"	98
"TUBE1"	492
"TUBG1"	244
"TUBG2"	817
"TUBGCP2"	531
"TUBGCP3"	580
"TUBGCP4"	424
"TUBGCP5"	706
"TUBGCP6"	565
"TUFM"	667
"TUFT1"	154
"TUG1"	2958
"TULP1"	0
"TULP2"	12
"TULP3"	185
"TULP4"	7349
"TUNAR"	222
"TUSC1"	111
"TUSC2"	462
"TUSC3"	1402
"TUSC5"	2
"TUSC7"	1
"TUSC8"	2
"TUT1"	133
"TVP23A"	159
"TVP23B"	249
"TVP23C"	247
"TVP23C-CDRT4"	145
"TWF1"	1062
"TWF2"	220
"TWIST1"	10
"TWIST2"	1
"TWISTNB"	399
"TWNK"	80
"TWSG1"	489
"TXK"	34
"TXLNA"	600
"TXLNB"	70
"TXLNG"	555
"TXLNGY"	570
"TXN"	416
"TXN2"	348
"TXNDC11"	248
"TXNDC12"	376
"TXNDC12-AS1"	0
"TXNDC15"	754
"TXNDC16"	969
"TXNDC17"	123
"TXNDC2"	2
"TXNDC5"	201
"TXNDC8"	0
"TXNDC9"	246
"TXNIP"	1926
"TXNL1"	1029
"TXNL4A"	425
"TXNL4B"	183
"TXNRD1"	1048
"TXNRD2"	136
"TXNRD3"	165
"TXNRD3NB"	15
"TYK2"	318
"TYMP"	26
"TYMS"	109
"TYMSOS"	50
"TYR"	0
"TYRO3"	2085
"TYRO3P"	3
"TYROBP"	41
"TYRP1"	85
"TYSND1"	170
"TYW1"	333
"TYW1B"	133
"TYW3"	551
"TYW5"	255
"U2AF1"	162
"U2AF1L4"	88
"U2AF1L5"	170
"U2AF2"	722
"U2SURP"	2848
"UACA"	555
"UAP1"	438
"UAP1L1"	141
"UBA1"	2462
"UBA2"	1334
"UBA3"	861
"UBA5"	937
"UBA52"	1101
"UBA6"	1814
"UBA6-AS1"	99
"UBA7"	52
"UBAC1"	340
"UBAC2"	378
"UBAC2-AS1"	12
"UBALD1"	216
"UBALD2"	129
"UBAP1"	772
"UBAP1L"	155
"UBAP2"	692
"UBAP2L"	1644
"UBASH3A"	0
"UBASH3B"	303
"UBB"	5316
"UBBP4"	4
"UBC"	9891
"UBD"	3
"UBE2A"	474
"UBE2B"	751
"UBE2C"	1
"UBE2CP5"	38
"UBE2D1"	354
"UBE2D2"	931
"UBE2D3"	3492
"UBE2D4"	438
"UBE2DNL"	0
"UBE2E1"	636
"UBE2E1-AS1"	1
"UBE2E2"	523
"UBE2E2-AS1"	2
"UBE2E3"	623
"UBE2E4P"	1
"UBE2F"	241
"UBE2F-SCLY"	154
"UBE2G1"	693
"UBE2G2"	628
"UBE2H"	2049
"UBE2I"	563
"UBE2J1"	871
"UBE2J2"	251
"UBE2K"	2921
"UBE2L3"	1308
"UBE2L5"	8
"UBE2L6"	270
"UBE2M"	628
"UBE2MP1"	2
"UBE2N"	1515
"UBE2NL"	0
"UBE2O"	1224
"UBE2Q1"	726
"UBE2Q1-AS1"	0
"UBE2Q2"	686
"UBE2Q2L"	29
"UBE2Q2P1"	114
"UBE2Q2P2"	36
"UBE2QL1"	1198
"UBE2R2"	1201
"UBE2S"	219
"UBE2T"	47
"UBE2U"	1
"UBE2V1"	827
"UBE2V2"	1241
"UBE2W"	2110
"UBE2Z"	1350
"UBE3A"	2954
"UBE3B"	988
"UBE3C"	1389
"UBE3D"	188
"UBE4A"	2768
"UBE4B"	1765
"UBFD1"	1041
"UBIAD1"	276
"UBL3"	3200
"UBL4A"	401
"UBL4B"	4
"UBL5"	285
"UBL7"	378
"UBL7-AS1"	28
"UBLCP1"	744
"UBN1"	576
"UBN2"	2725
"UBOX5"	169
"UBOX5-AS1"	0
"UBP1"	1479
"UBQLN1"	4200
"UBQLN2"	1790
"UBQLN3"	6
"UBQLN4"	879
"UBQLNL"	7
"UBR1"	1992
"UBR2"	2103
"UBR3"	5577
"UBR4"	5692
"UBR5"	4325
"UBR5-AS1"	36
"UBR7"	727
"UBTD1"	44
"UBTD2"	243
"UBTF"	1014
"UBTFL1"	0
"UBXN1"	369
"UBXN10"	236
"UBXN10-AS1"	2
"UBXN11"	132
"UBXN2A"	270
"UBXN2B"	1420
"UBXN4"	2381
"UBXN6"	861
"UBXN7"	1065
"UBXN7-AS1"	1
"UBXN8"	123
"UC.134"	27
"UCA1"	0
"UCHL1"	5425
"UCHL1-AS1"	3
"UCHL3"	167
"UCHL5"	1421
"UCK1"	317
"UCK2"	376
"UCKL1"	141
"UCKL1-AS1"	2
"UCMA"	0
"UCN"	24
"UCN2"	0
"UCN3"	0
"UCP1"	0
"UCP2"	50
"UCP3"	37
"UEVLD"	406
"UFC1"	426
"UFD1"	200
"UFL1"	1333
"UFM1"	1333
"UFSP1"	8
"UFSP2"	349
"UG0898H09"	1268
"UGCG"	939
"UGDH"	186
"UGDH-AS1"	110
"UGGT1"	1625
"UGGT2"	1418
"UGP2"	2788
"UGT1A1"	1
"UGT1A10"	0
"UGT1A3"	0
"UGT1A4"	0
"UGT1A5"	0
"UGT1A6"	0
"UGT1A7"	0
"UGT1A8"	0
"UGT1A9"	0
"UGT2A1"	0
"UGT2A2"	0
"UGT2A3"	0
"UGT2B10"	0
"UGT2B11"	0
"UGT2B15"	1
"UGT2B17"	0
"UGT2B28"	0
"UGT2B4"	2
"UGT2B7"	0
"UGT3A1"	0
"UGT3A2"	0
"UGT8"	3498
"UHMK1"	4888
"UHRF1"	79
"UHRF1BP1"	577
"UHRF1BP1L"	1909
"UHRF2"	777
"UIMC1"	403
"ULBP1"	5
"ULBP2"	15
"ULBP3"	32
"ULK1"	815
"ULK2"	1918
"ULK3"	378
"ULK4"	227
"ULK4P1"	1
"ULK4P2"	0
"ULK4P3"	1
"UMAD1"	242
"UMOD"	0
"UMODL1"	3
"UMODL1-AS1"	52
"UMPS"	271
"UNC119"	157
"UNC119B"	391
"UNC13A"	6240
"UNC13B"	1066
"UNC13C"	3151
"UNC13D"	48
"UNC45A"	233
"UNC45B"	0
"UNC50"	442
"UNC5A"	774
"UNC5B"	861
"UNC5B-AS1"	1
"UNC5C"	1976
"UNC5CL"	34
"UNC5D"	1702
"UNC79"	2602
"UNC80"	6402
"UNC93A"	0
"UNC93B1"	55
"UNCX"	0
"UNG"	216
"UNK"	310
"UNKL"	289
"UNQ6494"	0
"UOX"	3
"UPB1"	2
"UPF1"	1022
"UPF2"	1079
"UPF3A"	829
"UPF3B"	290
"UPK1A"	1
"UPK1A-AS1"	0
"UPK1B"	0
"UPK2"	1
"UPK3A"	0
"UPK3B"	2
"UPK3BL1"	60
"UPP1"	96
"UPP2"	65
"UPRT"	345
"UQCC1"	592
"UQCC2"	205
"UQCC3"	40
"UQCR10"	251
"UQCR11"	272
"UQCRB"	1887
"UQCRBP1"	0
"UQCRC1"	820
"UQCRC2"	2159
"UQCRFS1"	612
"UQCRH"	521
"UQCRHL"	15
"UQCRQ"	246
"URAD"	0
"URAHP"	3
"URB1"	751
"URB1-AS1"	25
"URB2"	239
"URGCP"	662
"URGCP-MRPS24"	129
"URI1"	1340
"URM1"	265
"UROC1"	2
"UROD"	330
"UROS"	429
"USB1"	250
"USE1"	101
"USF1"	323
"USF2"	745
"USF3"	1802
"USH1C"	108
"USH1G"	0
"USH2A"	54
"USHBP1"	10
"USO1"	1642
"USP1"	885
"USP10"	1094
"USP11"	4123
"USP12"	1633
"USP12-AS1"	0
"USP12-AS2"	2
"USP13"	672
"USP14"	1665
"USP15"	1742
"USP16"	1079
"USP17L1"	0
"USP17L10"	0
"USP17L11"	0
"USP17L12"	0
"USP17L13"	0
"USP17L15"	0
"USP17L17"	0
"USP17L18"	0
"USP17L19"	0
"USP17L2"	0
"USP17L20"	0
"USP17L21"	0
"USP17L22"	0
"USP17L24"	0
"USP17L25"	0
"USP17L26"	0
"USP17L27"	0
"USP17L28"	0
"USP17L29"	0
"USP17L3"	0
"USP17L30"	0
"USP17L4"	0
"USP17L5"	0
"USP17L6P"	0
"USP17L7"	0
"USP17L8"	0
"USP17L9P"	0
"USP18"	22
"USP19"	657
"USP2"	406
"USP2-AS1"	26
"USP20"	545
"USP21"	283
"USP22"	5263
"USP24"	3111
"USP25"	1967
"USP26"	0
"USP27X"	246
"USP27X-AS1"	16
"USP28"	598
"USP29"	0
"USP3"	278
"USP3-AS1"	45
"USP30"	569
"USP30-AS1"	2
"USP31"	2725
"USP32"	3598
"USP32P1"	983
"USP32P2"	307
"USP32P3"	1043
"USP33"	2910
"USP34"	6547
"USP35"	255
"USP36"	467
"USP37"	755
"USP38"	912
"USP39"	334
"USP4"	876
"USP40"	866
"USP42"	379
"USP43"	184
"USP44"	46
"USP45"	945
"USP46"	2380
"USP46-AS1"	40
"USP47"	3219
"USP48"	1627
"USP49"	419
"USP5"	1445
"USP50"	14
"USP51"	145
"USP53"	809
"USP54"	3721
"USP6"	6
"USP6NL"	357
"USP7"	2652
"USP8"	1465
"USP9X"	5694
"USP9Y"	3359
"USPL1"	629
"UST"	267
"UST-AS1"	0
"UTAT33"	0
"UTF1"	0
"UTP11"	255
"UTP14A"	145
"UTP14C"	832
"UTP15"	407
"UTP18"	445
"UTP20"	627
"UTP23"	355
"UTP3"	307
"UTP4"	356
"UTP6"	340
"UTRN"	1912
"UTS2"	0
"UTS2B"	6
"UTS2R"	2
"UTY"	1756
"UVRAG"	1009
"UVSSA"	190
"UXS1"	448
"UXT"	105
"UXT-AS1"	6
"VAC14"	404
"VAC14-AS1"	23
"VAMP1"	1385
"VAMP2"	6161
"VAMP3"	1331
"VAMP4"	1325
"VAMP5"	26
"VAMP7"	315
"VAMP8"	21
"VANGL1"	53
"VANGL2"	185
"VAPA"	3544
"VAPB"	3331
"VARS"	512
"VARS2"	283
"VASH1"	685
"VASH1-AS1"	119
"VASH2"	40
"VASN"	100
"VASP"	87
"VAT1"	472
"VAT1L"	890
"VAV1"	29
"VAV2"	220
"VAV3"	120
"VAV3-AS1"	1
"VAX1"	40
"VAX2"	0
"VBP1"	757
"VCAM1"	41
"VCAN"	3466
"VCAN-AS1"	0
"VCL"	679
"VCP"	2489
"VCPIP1"	2596
"VCPKMT"	148
"VCX"	0
"VCX2"	0
"VCX3A"	0
"VCX3B"	1
"VCY"	0
"VCY1B"	0
"VDAC1"	2317
"VDAC2"	1171
"VDAC3"	1438
"VDR"	6
"VEGFA"	228
"VEGFB"	269
"VEGFC"	28
"VEGFD"	30
"VENTX"	3
"VENTXP1"	0
"VENTXP7"	1
"VEPH1"	11
"VEZF1"	1052
"VEZT"	2050
"VGF"	529
"VGLL1"	0
"VGLL2"	0
"VGLL3"	19
"VGLL4"	540
"VHL"	727
"VHLL"	1
"VIL1"	0
"VILL"	71
"VIM"	992
"VIM-AS1"	5
"VIP"	165
"VIPAS39"	298
"VIPR1"	264
"VIPR1-AS1"	0
"VIPR2"	54
"VIRMA"	1361
"VIT"	11
"VKORC1"	109
"VKORC1L1"	1190
"VLDLR"	681
"VLDLR-AS1"	31
"VMA21"	1388
"VMAC"	36
"VMO1"	5
"VMP1"	1099
"VN1R1"	99
"VN1R10P"	0
"VN1R2"	1
"VN1R3"	0
"VN1R4"	0
"VN1R5"	0
"VNN1"	5
"VNN2"	23
"VNN3"	1
"VOPP1"	860
"VPREB1"	0
"VPREB3"	1
"VPS11"	776
"VPS13A"	4352
"VPS13A-AS1"	0
"VPS13B"	2845
"VPS13C"	9649
"VPS13D"	5748
"VPS16"	253
"VPS18"	375
"VPS25"	139
"VPS26A"	894
"VPS26B"	1229
"VPS28"	324
"VPS29"	692
"VPS33A"	437
"VPS33B"	245
"VPS33B-DT"	11
"VPS35"	3151
"VPS36"	1481
"VPS37A"	832
"VPS37B"	211
"VPS37C"	151
"VPS37D"	44
"VPS39"	1601
"VPS41"	2866
"VPS45"	913
"VPS4A"	897
"VPS4B"	890
"VPS50"	1489
"VPS51"	588
"VPS52"	623
"VPS53"	2232
"VPS54"	779
"VPS72"	261
"VPS8"	1824
"VPS9D1"	245
"VPS9D1-AS1"	2
"VRK1"	346
"VRK2"	508
"VRK3"	200
"VRTN"	1
"VSIG1"	13
"VSIG10"	78
"VSIG10L"	27
"VSIG2"	5
"VSIG4"	82
"VSIG8"	7
"VSIR"	224
"VSNL1"	9141
"VSTM1"	1
"VSTM2A"	1552
"VSTM2A-OT1"	565
"VSTM2B"	419
"VSTM2L"	810
"VSTM4"	386
"VSTM5"	15
"VSX1"	64
"VSX2"	3
"VTA1"	949
"VTCN1"	0
"VTI1A"	755
"VTI1B"	631
"VTN"	10
"VTRNA1-1"	0
"VTRNA1-2"	0
"VTRNA1-3"	0
"VTRNA2-1"	0
"VWA1"	799
"VWA2"	25
"VWA3A"	146
"VWA3B"	14
"VWA5A"	304
"VWA5B1"	3
"VWA5B2"	180
"VWA7"	82
"VWA8"	1411
"VWA8-AS1"	5
"VWC2"	414
"VWC2L"	221
"VWC2L-IT1"	15
"VWCE"	30
"VWDE"	64
"VWF"	747
"WAC"	3806
"WAC-AS1"	568
"WAPL"	1578
"WARS"	819
"WARS2"	155
"WARS2-IT1"	0
"WAS"	34
"WASF1"	3003
"WASF2"	1413
"WASF3"	2857
"WASH2P"	153
"WASH3P"	160
"WASH5P"	67
"WASH7P"	158
"WASHC1"	86
"WASHC2A"	956
"WASHC2C"	820
"WASHC3"	282
"WASHC4"	1889
"WASHC5"	1154
"WASIR1"	0
"WASIR2"	4
"WASL"	2787
"WBP1"	170
"WBP11"	1131
"WBP11P1"	8
"WBP1L"	499
"WBP2"	3052
"WBP2NL"	27
"WBP4"	577
"WDCP"	126
"WDFY1"	953
"WDFY2"	517
"WDFY3"	9105
"WDFY3-AS2"	296
"WDFY4"	131
"WDHD1"	153
"WDPCP"	636
"WDR1"	936
"WDR11"	992
"WDR11-AS1"	50
"WDR12"	383
"WDR13"	475
"WDR17"	2599
"WDR18"	119
"WDR19"	805
"WDR20"	528
"WDR24"	155
"WDR25"	88
"WDR26"	2453
"WDR27"	274
"WDR3"	454
"WDR31"	143
"WDR33"	1596
"WDR34"	65
"WDR35"	626
"WDR36"	965
"WDR37"	1442
"WDR38"	0
"WDR4"	93
"WDR41"	795
"WDR43"	614
"WDR44"	862
"WDR45"	222
"WDR45B"	864
"WDR46"	176
"WDR47"	3347
"WDR48"	1496
"WDR49"	138
"WDR5"	331
"WDR53"	79
"WDR54"	82
"WDR55"	118
"WDR59"	590
"WDR5B"	82
"WDR6"	568
"WDR60"	716
"WDR61"	355
"WDR62"	12
"WDR63"	8
"WDR64"	5
"WDR66"	89
"WDR7"	4078
"WDR70"	460
"WDR72"	1
"WDR73"	145
"WDR74"	136
"WDR75"	912
"WDR76"	60
"WDR77"	328
"WDR78"	244
"WDR81"	253
"WDR82"	2148
"WDR83"	50
"WDR83OS"	201
"WDR86"	27
"WDR86-AS1"	0
"WDR87"	0
"WDR88"	2
"WDR89"	297
"WDR90"	48
"WDR91"	321
"WDR92"	214
"WDR93"	14
"WDR97"	32
"WDSUB1"	222
"WDTC1"	884
"WDYHV1"	137
"WEE1"	40
"WEE2"	6
"WEE2-AS1"	10
"WFDC1"	64
"WFDC10A"	1
"WFDC10B"	3
"WFDC11"	0
"WFDC12"	0
"WFDC13"	2
"WFDC2"	8
"WFDC21P"	0
"WFDC3"	4
"WFDC5"	0
"WFDC6"	0
"WFDC8"	0
"WFDC9"	0
"WFIKKN1"	13
"WFIKKN2"	3
"WFS1"	561
"WHAMM"	258
"WHAMMP1"	147
"WHAMMP2"	184
"WHAMMP3"	162
"WHRN"	394
"WIF1"	99
"WIPF1"	1202
"WIPF2"	1622
"WIPF3"	686
"WIPI1"	144
"WIPI2"	1015
"WISP1"	10
"WISP2"	10
"WISP3"	0
"WIZ"	616
"WLS"	754
"WNK1"	15957
"WNK2"	1813
"WNK3"	766
"WNK4"	1
"WNT1"	0
"WNT10A"	7
"WNT10B"	140
"WNT11"	4
"WNT16"	26
"WNT2"	32
"WNT2B"	66
"WNT3"	80
"WNT3A"	0
"WNT4"	16
"WNT5A"	187
"WNT5B"	24
"WNT6"	2
"WNT7A"	62
"WNT7B"	43
"WNT8A"	2
"WNT8B"	0
"WNT9A"	15
"WNT9B"	21
"WRAP53"	34
"WRAP73"	70
"WRB"	942
"WRB-SH3BGR"	197
"WRN"	721
"WRNIP1"	647
"WSB1"	3631
"WSB2"	2534
"WSCD1"	349
"WSCD2"	553
"WSPAR"	0
"WT1"	0
"WT1-AS"	0
"WTAP"	874
"WTAPP1"	1
"WTIP"	39
"WWC1"	582
"WWC2"	768
"WWC2-AS1"	0
"WWC2-AS2"	4
"WWC3"	577
"WWOX"	234
"WWP1"	1291
"WWP2"	682
"WWTR1"	447
"WWTR1-AS1"	0
"XAB2"	356
"XACT"	0
"XAF1"	157
"XAGE1A"	0
"XAGE1B"	0
"XAGE2"	0
"XAGE3"	0
"XAGE5"	0
"XBP1"	345
"XCL1"	0
"XCL2"	0
"XCR1"	0
"XDH"	0
"XG"	0
"XGY2"	0
"XIAP"	2044
"XIRP1"	2
"XIRP2"	0
"XIRP2-AS1"	0
"XIST"	27
"XK"	588
"XKR3"	0
"XKR4"	616
"XKR5"	0
"XKR6"	254
"XKR7"	23
"XKR8"	52
"XKR9"	142
"XKRX"	9
"XKRY"	0
"XKRY2"	0
"XLOC_007697"	0
"XLOC_008559"	0
"XLOC_009911"	0
"XPA"	391
"XPC"	609
"XPNPEP1"	533
"XPNPEP2"	0
"XPNPEP3"	481
"XPO1"	3167
"XPO4"	1450
"XPO5"	487
"XPO6"	1223
"XPO7"	1887
"XPOT"	1823
"XPR1"	1430
"XRCC1"	191
"XRCC2"	31
"XRCC3"	33
"XRCC4"	86
"XRCC5"	4675
"XRCC6"	2057
"XRCC6P5"	1
"XRN1"	2186
"XRN2"	963
"XRRA1"	256
"XXYLT1"	125
"XXYLT1-AS1"	0
"XXYLT1-AS2"	0
"XYLB"	193
"XYLT1"	1177
"XYLT2"	168
"YAE1D1"	127
"YAF2"	937
"YAP1"	499
"YARS"	1294
"YARS2"	190
"YBEY"	80
"YBX1"	1105
"YBX2"	10
"YBX3"	123
"YBX3P1"	0
"YDJC"	71
"YEATS2"	1619
"YEATS2-AS1"	28
"YEATS4"	134
"YES1"	589
"YIF1A"	87
"YIF1B"	152
"YIPF1"	234
"YIPF2"	129
"YIPF3"	541
"YIPF4"	734
"YIPF5"	675
"YIPF6"	1257
"YIPF7"	18
"YJEFN3"	132
"YKT6"	619
"YLPM1"	2972
"YME1L1"	1704
"YOD1"	887
"YPEL1"	614
"YPEL2"	1384
"YPEL3"	817
"YPEL4"	361
"YPEL5"	1819
"YRDC"	98
"YTHDC1"	1959
"YTHDC2"	1669
"YTHDF1"	705
"YTHDF2"	700
"YTHDF3"	1630
"YTHDF3-AS1"	3
"YWHAB"	7768
"YWHAE"	8651
"YWHAEP1"	10
"YWHAEP7"	1
"YWHAG"	15053
"YWHAH"	8627
"YWHAQ"	4880
"YWHAZ"	14251
"YY1"	1064
"YY1AP1"	1018
"YY1P2"	3
"YY2"	29
"ZACN"	0
"ZADH2"	1237
"ZAN"	0
"ZAP70"	3
"ZAR1"	8
"ZAR1L"	2
"ZASP"	14
"ZBBX"	531
"ZBED1"	156
"ZBED2"	0
"ZBED3"	166
"ZBED3-AS1"	79
"ZBED4"	196
"ZBED5"	995
"ZBED5-AS1"	48
"ZBED6"	1224
"ZBED6CL"	12
"ZBED8"	268
"ZBED9"	199
"ZBP1"	4
"ZBTB1"	720
"ZBTB10"	1199
"ZBTB11"	1373
"ZBTB11-AS1"	26
"ZBTB12"	58
"ZBTB14"	330
"ZBTB16"	3041
"ZBTB17"	226
"ZBTB18"	2819
"ZBTB2"	146
"ZBTB20"	8346
"ZBTB20-AS1"	0
"ZBTB20-AS3"	0
"ZBTB20-AS4"	1
"ZBTB20-AS5"	0
"ZBTB21"	947
"ZBTB22"	206
"ZBTB24"	384
"ZBTB25"	311
"ZBTB26"	186
"ZBTB3"	95
"ZBTB32"	0
"ZBTB33"	945
"ZBTB34"	571
"ZBTB37"	283
"ZBTB38"	3586
"ZBTB39"	186
"ZBTB4"	2983
"ZBTB40"	694
"ZBTB41"	2527
"ZBTB42"	11
"ZBTB43"	843
"ZBTB44"	3023
"ZBTB45"	127
"ZBTB46"	158
"ZBTB46-AS1"	0
"ZBTB47"	1111
"ZBTB48"	104
"ZBTB49"	84
"ZBTB5"	283
"ZBTB6"	435
"ZBTB7A"	2257
"ZBTB7B"	196
"ZBTB7C"	119
"ZBTB8A"	196
"ZBTB8B"	73
"ZBTB8OS"	166
"ZBTB9"	103
"ZC2HC1A"	1003
"ZC2HC1B"	7
"ZC2HC1C"	75
"ZC3H10"	71
"ZC3H11A"	2908
"ZC3H11B"	1
"ZC3H12A"	13
"ZC3H12B"	508
"ZC3H12C"	828
"ZC3H12D"	15
"ZC3H13"	5654
"ZC3H14"	1520
"ZC3H15"	1333
"ZC3H18"	534
"ZC3H18-AS1"	11
"ZC3H3"	170
"ZC3H4"	701
"ZC3H6"	2463
"ZC3H7A"	693
"ZC3H7B"	1918
"ZC3H8"	243
"ZC3HAV1"	320
"ZC3HAV1L"	39
"ZC3HC1"	109
"ZC4H2"	168
"ZCCHC10"	199
"ZCCHC11"	1427
"ZCCHC12"	437
