gene/TE	../../STAR_v252_mapping/CGND_12795/HRA-00089-2_PE.bam
"THOC7"	625
"THOC7-AS1"	1
"THOP1"	586
"THPO"	31
"THRA"	3849
"THRA1/BTR"	1
"THRAP3"	3769
"THRB"	2833
"THRB-AS1"	10
"THRIL"	2
"THRSP"	0
"THSD1"	126
"THSD4"	340
"THSD4-AS1"	27
"THSD4-AS2"	3
"THSD7A"	864
"THSD7B"	91
"THTPA"	446
"THUMPD1"	1682
"THUMPD2"	452
"THUMPD3"	851
"THUMPD3-AS1"	502
"THY1"	5463
"THYN1"	652
"TIA1"	3421
"TIAF1"	706
"TIAL1"	2731
"TIAM1"	2731
"TIAM2"	893
"TICAM1"	201
"TICAM2"	144
"TICRR"	12
"TIE1"	167
"TIFA"	144
"TIFAB"	1
"TIGAR"	1062
"TIGD1"	184
"TIGD2"	170
"TIGD3"	22
"TIGD4"	75
"TIGD5"	135
"TIGD6"	159
"TIGD7"	409
"TIGIT"	4
"TIMD4"	3
"TIMELESS"	234
"TIMM10"	162
"TIMM10B"	1329
"TIMM13"	263
"TIMM17A"	729
"TIMM17B"	203
"TIMM21"	517
"TIMM22"	189
"TIMM23"	593
"TIMM23B"	501
"TIMM29"	159
"TIMM44"	472
"TIMM50"	689
"TIMM8A"	219
"TIMM8B"	338
"TIMM9"	352
"TIMMDC1"	1038
"TIMP1"	201
"TIMP2"	6202
"TIMP3"	1579
"TIMP4"	56
"TINAG"	5
"TINAGL1"	69
"TINCR"	55
"TINF2"	645
"TIPARP"	1576
"TIPARP-AS1"	4
"TIPIN"	136
"TIPRL"	1200
"TIRAP"	115
"TISP43"	0
"TJAP1"	1427
"TJP1"	14405
"TJP2"	4048
"TJP3"	2
"TK1"	42
"TK2"	1236
"TKFC"	329
"TKT"	1857
"TKTL1"	18
"TKTL2"	11
"TLCD1"	32
"TLCD2"	62
"TLDC1"	328
"TLDC2"	0
"TLE1"	599
"TLE2"	272
"TLE3"	678
"TLE4"	4182
"TLE6"	7
"TLK1"	3134
"TLK2"	1607
"TLL1"	156
"TLL2"	455
"TLN1"	5163
"TLN2"	7062
"TLNRD1"	536
"TLR1"	400
"TLR10"	192
"TLR2"	520
"TLR3"	98
"TLR4"	998
"TLR5"	92
"TLR6"	259
"TLR7"	218
"TLR8"	31
"TLR8-AS1"	1
"TLR9"	28
"TLX1"	0
"TLX1NB"	0
"TLX2"	14
"TLX3"	0
"TM2D1"	478
"TM2D2"	624
"TM2D3"	1006
"TM4SF1"	522
"TM4SF1-AS1"	0
"TM4SF18"	259
"TM4SF19"	0
"TM4SF19-AS1"	23
"TM4SF19-TCTEX1D2"	47
"TM4SF20"	5
"TM4SF4"	0
"TM4SF5"	0
"TM6SF1"	460
"TM6SF2"	5
"TM7SF2"	537
"TM7SF3"	1703
"TM9SF1"	354
"TM9SF2"	2908
"TM9SF3"	5959
"TM9SF4"	1471
"TMA16"	239
"TMA7"	883
"TMBIM1"	2420
"TMBIM4"	771
"TMBIM6"	9589
"TMBIM7P"	4
"TMC1"	17
"TMC2"	18
"TMC3"	13
"TMC3-AS1"	23
"TMC4"	8
"TMC5"	2
"TMC6"	1994
"TMC7"	1638
"TMC8"	169
"TMCC1"	2329
"TMCC1-AS1"	157
"TMCC2"	2577
"TMCC3"	2744
"TMCO1"	1610
"TMCO2"	1
"TMCO3"	901
"TMCO4"	81
"TMCO5A"	0
"TMCO5B"	0
"TMCO6"	132
"TMED1"	133
"TMED10"	6950
"TMED10P1"	0
"TMED11P"	0
"TMED2"	2638
"TMED3"	364
"TMED4"	1572
"TMED5"	1937
"TMED6"	14
"TMED7"	3032
"TMED7-TICAM2"	687
"TMED8"	2456
"TMED9"	600
"TMEFF1"	1247
"TMEFF2"	1753
"TMEM100"	23
"TMEM101"	239
"TMEM102"	19
"TMEM104"	462
"TMEM105"	2
"TMEM106A"	229
"TMEM106B"	4860
"TMEM106C"	230
"TMEM107"	185
"TMEM108"	352
"TMEM108-AS1"	5
"TMEM109"	421
"TMEM11"	169
"TMEM110-MUSTN1"	114
"TMEM114"	0
"TMEM115"	390
"TMEM116"	384
"TMEM117"	361
"TMEM119"	227
"TMEM120A"	301
"TMEM120B"	408
"TMEM121"	147
"TMEM121B"	405
"TMEM123"	2659
"TMEM125"	643
"TMEM126A"	242
"TMEM126B"	730
"TMEM127"	1339
"TMEM128"	635
"TMEM129"	588
"TMEM130"	3179
"TMEM131"	2989
"TMEM131L"	391
"TMEM132A"	1348
"TMEM132B"	3961
"TMEM132C"	484
"TMEM132D"	902
"TMEM132D-AS1"	0
"TMEM132D-AS2"	0
"TMEM132E"	353
"TMEM134"	158
"TMEM135"	1239
"TMEM136"	1006
"TMEM138"	199
"TMEM139"	130
"TMEM140"	692
"TMEM141"	407
"TMEM143"	113
"TMEM144"	20668
"TMEM145"	322
"TMEM147"	345
"TMEM147-AS1"	80
"TMEM14A"	542
"TMEM14B"	531
"TMEM14C"	577
"TMEM14EP"	1
"TMEM150A"	66
"TMEM150B"	2
"TMEM150C"	724
"TMEM151A"	3025
"TMEM151B"	1823
"TMEM154"	36
"TMEM155"	601
"TMEM156"	53
"TMEM158"	99
"TMEM159"	54
"TMEM160"	317
"TMEM161A"	168
"TMEM161B"	822
"TMEM161B-AS1"	802
"TMEM163"	231
"TMEM164"	637
"TMEM165"	4091
"TMEM167A"	3066
"TMEM167B"	1388
"TMEM168"	1145
"TMEM169"	269
"TMEM17"	133
"TMEM170A"	977
"TMEM170B"	3339
"TMEM171"	37
"TMEM173"	108
"TMEM174"	0
"TMEM175"	461
"TMEM176A"	168
"TMEM176B"	248
"TMEM177"	228
"TMEM178A"	988
"TMEM178B"	2964
"TMEM179"	581
"TMEM179B"	191
"TMEM18"	613
"TMEM181"	2436
"TMEM182"	73
"TMEM183A"	979
"TMEM183B"	635
"TMEM184A"	2
"TMEM184B"	2504
"TMEM184C"	974
"TMEM185A"	355
"TMEM185B"	749
"TMEM186"	107
"TMEM187"	47
"TMEM189"	826
"TMEM189-UBE2V1"	1151
"TMEM19"	910
"TMEM190"	0
"TMEM191A"	57
"TMEM191B"	14
"TMEM191C"	25
"TMEM192"	789
"TMEM196"	327
"TMEM198"	159
"TMEM198B"	510
"TMEM199"	438
"TMEM2"	1282
"TMEM200A"	108
"TMEM200B"	15
"TMEM200C"	202
"TMEM201"	456
"TMEM202"	0
"TMEM202-AS1"	29
"TMEM203"	389
"TMEM204"	58
"TMEM205"	515
"TMEM206"	1251
"TMEM207"	0
"TMEM208"	223
"TMEM209"	736
"TMEM210"	1
"TMEM211"	0
"TMEM212"	0
"TMEM212-AS1"	3
"TMEM213"	0
"TMEM214"	587
"TMEM215"	16
"TMEM216"	101
"TMEM217"	9
"TMEM218"	255
"TMEM219"	564
"TMEM220"	86
"TMEM220-AS1"	20
"TMEM221"	26
"TMEM222"	541
"TMEM223"	104
"TMEM225"	0
"TMEM225B"	25
"TMEM229A"	359
"TMEM229B"	429
"TMEM230"	1843
"TMEM231"	370
"TMEM232"	479
"TMEM233"	91
"TMEM234"	166
"TMEM235"	844
"TMEM236"	3
"TMEM237"	868
"TMEM238"	6
"TMEM238L"	6
"TMEM239"	0
"TMEM240"	149
"TMEM241"	277
"TMEM242"	879
"TMEM243"	196
"TMEM244"	38
"TMEM245"	5963
"TMEM246"	2540
"TMEM246-AS1"	89
"TMEM247"	0
"TMEM248"	2468
"TMEM249"	4
"TMEM25"	669
"TMEM250"	417
"TMEM251"	148
"TMEM252"	0
"TMEM253"	5
"TMEM254"	426
"TMEM254-AS1"	111
"TMEM255A"	212
"TMEM255B"	20
"TMEM256"	98
"TMEM256-PLSCR3"	127
"TMEM258"	211
"TMEM259"	1460
"TMEM26"	31
"TMEM26-AS1"	13
"TMEM260"	1080
"TMEM262"	0
"TMEM263"	662
"TMEM265"	141
"TMEM266"	91
"TMEM267"	222
"TMEM268"	1503
"TMEM269"	22
"TMEM270"	0
"TMEM272"	28
"TMEM30A"	8538
"TMEM30B"	11
"TMEM30CP"	1
"TMEM31"	13
"TMEM33"	3429
"TMEM35A"	628
"TMEM35B"	81
"TMEM37"	47
"TMEM38A"	322
"TMEM38B"	429
"TMEM39A"	421
"TMEM39B"	207
"TMEM40"	1
"TMEM41A"	349
"TMEM41B"	1591
"TMEM42"	239
"TMEM43"	1059
"TMEM44"	117
"TMEM44-AS1"	108
"TMEM45A"	54
"TMEM45B"	7
"TMEM47"	1146
"TMEM5-AS1"	0
"TMEM50A"	1444
"TMEM50B"	1407
"TMEM51"	86
"TMEM51-AS1"	78
"TMEM52"	6
"TMEM52B"	28
"TMEM53"	140
"TMEM54"	136
"TMEM56"	1697
"TMEM56-RWDD3"	334
"TMEM59"	5130
"TMEM59L"	2093
"TMEM60"	155
"TMEM61"	14
"TMEM62"	508
"TMEM63A"	6863
"TMEM63B"	908
"TMEM63C"	637
"TMEM64"	872
"TMEM65"	1065
"TMEM67"	413
"TMEM68"	473
"TMEM69"	272
"TMEM70"	456
"TMEM71"	21
"TMEM72"	0
"TMEM72-AS1"	144
"TMEM74"	378
"TMEM74B"	85
"TMEM75"	0
"TMEM79"	93
"TMEM80"	208
"TMEM81"	93
"TMEM82"	0
"TMEM86A"	169
"TMEM86B"	69
"TMEM87A"	2705
"TMEM87B"	725
"TMEM88"	15
"TMEM88B"	824
"TMEM89"	0
"TMEM8A"	255
"TMEM8B"	895
"TMEM9"	775
"TMEM91"	94
"TMEM92"	4
"TMEM92-AS1"	12
"TMEM94"	1515
"TMEM95"	7
"TMEM97"	295
"TMEM98"	1937
"TMEM99"	39
"TMEM9B"	1213
"TMEM9B-AS1"	110
"TMF1"	2235
"TMIE"	77
"TMIGD1"	0
"TMIGD2"	13
"TMIGD3"	304
"TMLHE"	806
"TMLHE-AS1"	15
"TMOD1"	841
"TMOD2"	19827
"TMOD3"	949
"TMOD4"	6
"TMPO"	1504
"TMPO-AS1"	47
"TMPPE"	414
"TMPRSS11A"	0
"TMPRSS11B"	0
"TMPRSS11BNL"	0
"TMPRSS11D"	0
"TMPRSS11E"	0
"TMPRSS11F"	3
"TMPRSS11GP"	1
"TMPRSS12"	0
"TMPRSS13"	3
"TMPRSS15"	0
"TMPRSS2"	1
"TMPRSS3"	23
"TMPRSS4"	0
"TMPRSS5"	456
"TMPRSS6"	0
"TMPRSS7"	9
"TMPRSS9"	2
"TMSB10"	3266
"TMSB15A"	2
"TMSB15B"	55
"TMSB4X"	9894
"TMSB4Y"	0
"TMTC1"	2085
"TMTC2"	5535
"TMTC3"	1592
"TMTC4"	2922
"TMUB1"	214
"TMUB2"	513
"TMX1"	653
"TMX2"	1448
"TMX2-CTNND1"	1922
"TMX3"	2285
"TMX4"	4674
"TNC"	826
"TNF"	9
"TNFAIP1"	1092
"TNFAIP2"	230
"TNFAIP3"	164
"TNFAIP6"	65
"TNFAIP8"	72
"TNFAIP8L1"	308
"TNFAIP8L2"	54
"TNFAIP8L2-SCNM1"	104
"TNFAIP8L3"	214
"TNFRSF10A"	39
"TNFRSF10B"	256
"TNFRSF10C"	14
"TNFRSF10D"	95
"TNFRSF11A"	91
"TNFRSF11B"	65
"TNFRSF12A"	29
"TNFRSF13B"	0
"TNFRSF13C"	5
"TNFRSF14"	99
"TNFRSF14-AS1"	13
"TNFRSF17"	0
"TNFRSF18"	4
"TNFRSF19"	114
"TNFRSF1A"	530
"TNFRSF1B"	519
"TNFRSF21"	2934
"TNFRSF25"	63
"TNFRSF4"	3
"TNFRSF6B"	65
"TNFRSF8"	5
"TNFRSF9"	4
"TNFSF10"	95
"TNFSF11"	2
"TNFSF12"	269
"TNFSF12-TNFSF13"	253
"TNFSF13"	195
"TNFSF13B"	117
"TNFSF14"	22
"TNFSF15"	10
"TNFSF18"	19
"TNFSF4"	171
"TNFSF8"	27
"TNFSF9"	64
"TNIK"	4440
"TNIP1"	855
"TNIP2"	197
"TNIP3"	19
"TNK1"	19
"TNK2"	2169
"TNK2-AS1"	6
"TNKS"	7146
"TNKS1BP1"	829
"TNKS2"	3742
"TNKS2-AS1"	3
"TNMD"	1
"TNN"	19
"TNNC1"	2
"TNNC2"	12
"TNNI1"	1
"TNNI2"	1
"TNNI3"	0
"TNNI3K"	283
"TNNT1"	31
"TNNT2"	135
"TNNT3"	7
"TNP1"	0
"TNP2"	0
"TNPO1"	5194
"TNPO2"	3505
"TNPO3"	1803
"TNR"	2378
"TNRC17"	0
"TNRC18"	2396
"TNRC18P1"	16
"TNRC6A"	4480
"TNRC6B"	8324
"TNRC6C"	3434
"TNRC6C-AS1"	667
"TNS1"	5285
"TNS2"	1960
"TNS3"	1256
"TNS4"	2
"TNXA"	1
"TNXB"	700
"TOB1"	1023
"TOB1-AS1"	60
"TOB2"	2381
"TOB2P1"	16
"TOE1"	113
"TOGARAM1"	3033
"TOGARAM2"	113
"TOLLIP"	3194
"TOLLIP-AS1"	15
"TOM1"	656
"TOM1L1"	256
"TOM1L2"	4868
"TOMM20"	8060
"TOMM20L"	5
"TOMM22"	499
"TOMM34"	579
"TOMM40"	583
"TOMM40L"	524
"TOMM5"	349
"TOMM6"	563
"TOMM7"	1171
"TOMM70"	3006
"TONSL"	64
"TONSL-AS1"	2
"TOP1"	2250
"TOP1MT"	163
"TOP1P1"	38
"TOP1P2"	0
"TOP2A"	17
"TOP2B"	7638
"TOP3A"	644
"TOP3B"	300
"TOPAZ1"	12
"TOPBP1"	1419
"TOPORS"	1078
"TOR1A"	570
"TOR1AIP1"	1801
"TOR1AIP2"	2941
"TOR1B"	327
"TOR2A"	79
"TOR3A"	235
"TOR4A"	55
"TOX"	697
"TOX2"	207
"TOX3"	222
"TOX4"	2020
"TP53"	267
"TP53AIP1"	24
"TP53BP1"	5148
"TP53BP2"	1969
"TP53I11"	265
"TP53I13"	132
"TP53I3"	43
"TP53INP1"	636
"TP53INP2"	15402
"TP53RK"	557
"TP53TG1"	108
"TP53TG3"	0
"TP53TG3B"	0
"TP53TG3C"	0
"TP53TG3D"	8
"TP53TG3E"	0
"TP53TG3F"	0
"TP53TG3HP"	0
"TP53TG5"	117
"TP63"	7
"TP73"	4
"TP73-AS1"	634
"TPBG"	273
"TPBGL"	36
"TPCN1"	1527
"TPCN2"	314
"TPD52"	3879
"TPD52L1"	432
"TPD52L2"	1537
"TPD52L3"	0
"TPGS1"	177
"TPGS2"	1607
"TPH1"	11
"TPH2"	30
"TPI1"	4981
"TPI1P2"	10
"TPI1P3"	0
"TPK1"	223
"TPM1"	1516
"TPM1-AS"	7
"TPM2"	116
"TPM3"	3442
"TPM3P9"	188
"TPM4"	2998
"TPMT"	628
"TPO"	4
"TPP1"	4339
"TPP2"	2481
"TPPP"	24618
"TPPP2"	3
"TPPP3"	1551
"TPR"	5838
"TPRA1"	300
"TPRG1"	22
"TPRG1-AS1"	4
"TPRG1-AS2"	0
"TPRG1L"	2125
"TPRKB"	239
"TPRN"	986
"TPRX1"	0
"TPRXL"	8
"TPSAB1"	0
"TPSB2"	1
"TPSD1"	0
"TPSG1"	0
"TPST1"	822
"TPST2"	337
"TPT1"	11949
"TPT1-AS1"	599
"TPTE"	1
"TPTE2"	30
"TPTE2P1"	416
"TPTE2P3"	11
"TPTE2P5"	312
"TPTE2P6"	20
"TPTEP1"	342
"TPX2"	98
"TRA2A"	2137
"TRA2B"	1800
"TRABD"	220
"TRABD2A"	100
"TRABD2B"	3
"TRADD"	140
"TRAF1"	621
"TRAF2"	222
"TRAF3"	1000
"TRAF3IP1"	596
"TRAF3IP2"	242
"TRAF3IP2-AS1"	742
"TRAF3IP3"	65
"TRAF4"	258
"TRAF5"	260
"TRAF6"	1598
"TRAF7"	495
"TRAFD1"	993
"TRAIP"	28
"TRAK1"	2431
"TRAK2"	6269
"TRAM1"	1700
"TRAM1L1"	296
"TRAM2"	297
"TRAM2-AS1"	177
"TRANK1"	1597
"TRAP1"	1051
"TRAPPC1"	496
"TRAPPC10"	4333
"TRAPPC11"	1943
"TRAPPC12"	1004
"TRAPPC13"	1023
"TRAPPC2"	504
"TRAPPC2B"	47
"TRAPPC2L"	525
"TRAPPC3"	602
"TRAPPC3L"	2
"TRAPPC4"	344
"TRAPPC5"	249
"TRAPPC6A"	110
"TRAPPC6B"	1908
"TRAPPC8"	2811
"TRAPPC9"	1544
"TRAT1"	0
"TRDMT1"	536
"TRDN"	11
"TRDN-AS1"	0
"TREH"	1
"TREM1"	23
"TREM2"	217
"TREML1"	21
"TREML2"	4
"TREML3P"	8
"TREML4"	5
"TREML5P"	0
"TRERF1"	501
"TRERNA1"	0
"TREX1"	58
"TREX2"	4
"TRG-AS1"	4
"TRH"	5
"TRHDE"	1196
"TRHDE-AS1"	229
"TRHR"	1
"TRIAP1"	167
"TRIB1"	281
"TRIB2"	776
"TRIB3"	48
"TRIL"	880
"TRIM10"	1
"TRIM11"	202
"TRIM13"	925
"TRIM14"	402
"TRIM15"	0
"TRIM16"	312
"TRIM16L"	272
"TRIM17"	94
"TRIM2"	25474
"TRIM21"	90
"TRIM22"	665
"TRIM23"	3149
"TRIM24"	1292
"TRIM25"	615
"TRIM26"	664
"TRIM27"	879
"TRIM28"	1653
"TRIM29"	2
"TRIM3"	598
"TRIM31"	0
"TRIM31-AS1"	0
"TRIM32"	529
"TRIM33"	3256
"TRIM34"	25
"TRIM35"	786
"TRIM36"	1359
"TRIM37"	4210
"TRIM38"	275
"TRIM39"	269
"TRIM39-RPP21"	132
"TRIM4"	480
"TRIM40"	0
"TRIM41"	1270
"TRIM42"	0
"TRIM43"	0
"TRIM43B"	0
"TRIM44"	7418
"TRIM45"	114
"TRIM46"	260
"TRIM47"	536
"TRIM48"	0
"TRIM49"	0
"TRIM49B"	0
"TRIM49C"	0
"TRIM49D1"	0
"TRIM49D2"	0
"TRIM5"	138
"TRIM50"	0
"TRIM51"	0
"TRIM51EP"	0
"TRIM51HP"	0
"TRIM52"	642
"TRIM52-AS1"	131
"TRIM53AP"	0
"TRIM54"	28
"TRIM55"	2
"TRIM56"	658
"TRIM58"	91
"TRIM59"	1141
"TRIM59-IFT80"	2338
"TRIM6"	20
"TRIM6-TRIM34"	31
"TRIM60"	0
"TRIM61"	21
"TRIM62"	521
"TRIM63"	5
"TRIM64"	0
"TRIM64B"	1
"TRIM64C"	0
"TRIM65"	497
"TRIM66"	696
"TRIM67"	92
"TRIM68"	327
"TRIM69"	126
"TRIM7"	23
"TRIM71"	43
"TRIM72"	9
"TRIM73"	12
"TRIM74"	33
"TRIM77"	0
"TRIM8"	2173
"TRIM9"	4252
"TRIML1"	0
"TRIML2"	3
"TRIO"	4991
"TRIOBP"	489
"TRIP10"	98
"TRIP11"	3854
"TRIP12"	10369
"TRIP13"	41
"TRIP4"	511
"TRIP6"	256
"TRIQK"	1560
"TRIR"	896
"TRIT1"	529
"TRMO"	276
"TRMT1"	375
"TRMT10A"	202
"TRMT10B"	251
"TRMT10C"	371
"TRMT11"	1473
"TRMT112"	522
"TRMT12"	297
"TRMT13"	874
"TRMT1L"	1194
"TRMT2A"	394
"TRMT2B"	413
"TRMT44"	368
"TRMT5"	511
"TRMT6"	360
"TRMT61A"	311
"TRMT61B"	478
"TRMT9B"	1096
"TRMU"	390
"TRNAU1AP"	430
"TRNP1"	392
"TRNT1"	755
"TRO"	995
"TROAP"	3
"TROVE2"	2768
"TRPA1"	5
"TRPC1"	1572
"TRPC2"	2
"TRPC3"	134
"TRPC4"	314
"TRPC4AP"	2539
"TRPC5"	361
"TRPC5OS"	3
"TRPC6"	100
"TRPC7"	4
"TRPC7-AS2"	1
"TRPM1"	0
"TRPM2"	1064
"TRPM2-AS"	0
"TRPM3"	1106
"TRPM4"	165
"TRPM5"	0
"TRPM6"	1491
"TRPM7"	2783
"TRPM8"	5
"TRPS1"	2426
"TRPT1"	129
"TRPV1"	393
"TRPV2"	161
"TRPV3"	468
"TRPV4"	9
"TRPV5"	269
"TRPV6"	87
"TRRAP"	3386
"TRUB1"	793
"TRUB2"	550
"TRY2P"	0
"TSACC"	3
"TSC1"	3164
"TSC2"	1544
"TSC22D1"	8580
"TSC22D1-AS1"	114
"TSC22D2"	1466
"TSC22D3"	1345
"TSC22D4"	4658
"TSEN15"	1039
"TSEN2"	503
"TSEN34"	207
"TSEN54"	262
"TSFM"	437
"TSG1"	70
"TSG101"	936
"TSGA10"	797
"TSGA10IP"	2
"TSGA13"	30
"TSHB"	0
"TSHR"	1
"TSHZ1"	982
"TSHZ2"	594
"TSHZ3"	472
"TSIX"	35
"TSKS"	1
"TSKU"	43
"TSL"	0
"TSLP"	9
"TSN"	1774
"TSNARE1"	372
"TSNAX"	898
"TSNAX-DISC1"	676
"TSNAXIP1"	72
"TSPAN1"	33
"TSPAN10"	9
"TSPAN11"	122
"TSPAN12"	82
"TSPAN13"	1355
"TSPAN14"	1228
"TSPAN15"	1277
"TSPAN16"	0
"TSPAN17"	354
"TSPAN18"	81
"TSPAN19"	39
"TSPAN2"	89
"TSPAN3"	3930
"TSPAN31"	531
"TSPAN32"	4
"TSPAN33"	268
"TSPAN4"	40
"TSPAN5"	2928
"TSPAN6"	158
"TSPAN7"	6913
"TSPAN8"	151
"TSPAN9"	304
"TSPEAR"	3
"TSPEAR-AS1"	1
"TSPEAR-AS2"	6
"TSPO"	199
"TSPO2"	0
"TSPOAP1"	1537
"TSPOAP1-AS1"	77
"TSPY1"	0
"TSPY10"	0
"TSPY2"	0
"TSPY26P"	90
"TSPY3"	0
"TSPY4"	0
"TSPY8"	0
"TSPYL1"	7551
"TSPYL2"	2393
"TSPYL4"	4684
"TSPYL5"	1350
"TSPYL6"	5
"TSR1"	962
"TSR2"	1373
"TSR3"	450
"TSSC2"	25
"TSSC4"	252
"TSSK1B"	0
"TSSK2"	0
"TSSK3"	20
"TSSK4"	3
"TSSK6"	30
"TST"	335
"TSTA3"	197
"TSTD1"	61
"TSTD2"	861
"TSTD3"	198
"TTBK1"	1631
"TTBK2"	4569
"TTC1"	1381
"TTC12"	406
"TTC13"	858
"TTC14"	4124
"TTC16"	6
"TTC17"	2133
"TTC19"	1491
"TTC21A"	220
"TTC21B"	1983
"TTC21B-AS1"	0
"TTC22"	6
"TTC23"	232
"TTC23L"	60
"TTC24"	0
"TTC25"	68
"TTC26"	229
"TTC27"	529
"TTC28"	901
"TTC28-AS1"	576
"TTC29"	33
"TTC3"	16613
"TTC3-AS1"	2
"TTC30A"	317
"TTC30B"	145
"TTC31"	290
"TTC32"	206
"TTC33"	1566
"TTC34"	11
"TTC36"	24
"TTC37"	4701
"TTC38"	222
"TTC39A"	139
"TTC39A-AS1"	0
"TTC39B"	813
"TTC39C"	612
"TTC39C-AS1"	2
"TTC3P1"	326
"TTC4"	521
"TTC41P"	75
"TTC5"	378
"TTC6"	22
"TTC7A"	977
"TTC7B"	1610
"TTC8"	396
"TTC9"	635
"TTC9B"	205
"TTC9C"	291
"TTF1"	503
"TTF2"	531
"TTI1"	756
"TTI2"	221
"TTK"	8
"TTL"	2418
"TTLL1"	221
"TTLL10"	0
"TTLL11"	1326
"TTLL12"	569
"TTLL13P"	17
"TTLL2"	0
"TTLL3"	330
"TTLL4"	923
"TTLL5"	1793
"TTLL6"	32
"TTLL7"	16193
"TTLL8"	0
"TTLL9"	199
"TTN"	2476
"TTN-AS1"	834
"TTPA"	56
"TTPAL"	462
"TTR"	2
"TTTY1"	0
"TTTY10"	0
"TTTY11"	0
"TTTY12"	0
"TTTY13"	0
"TTTY14"	0
"TTTY15"	0
"TTTY16"	0
"TTTY17A"	0
"TTTY17B"	0
"TTTY17C"	0
"TTTY18"	0
"TTTY19"	0
"TTTY1B"	0
"TTTY2"	0
"TTTY20"	0
"TTTY21"	0
"TTTY21B"	0
"TTTY22"	0
"TTTY23"	0
"TTTY23B"	0
"TTTY2B"	0
"TTTY3"	0
"TTTY3B"	0
"TTTY4"	0
"TTTY4B"	0
"TTTY4C"	0
"TTTY5"	0
"TTTY6"	0
"TTTY6B"	0
"TTTY7"	0
"TTTY7B"	0
"TTTY8"	0
"TTTY8B"	0
"TTTY9A"	0
"TTTY9B"	0
"TTYH1"	2589
"TTYH2"	6325
"TTYH3"	1435
"TUB"	2301
"TUB-AS1"	14
"TUBA1A"	25435
"TUBA1B"	19684
"TUBA1C"	225
"TUBA3C"	0
"TUBA3D"	8
"TUBA3E"	0
"TUBA3FP"	45
"TUBA4A"	1802
"TUBA4B"	0
"TUBA8"	314
"TUBAL3"	1
"TUBB"	4789
"TUBB1"	5
"TUBB2A"	3054
"TUBB2B"	4353
"TUBB3"	1821
"TUBB4A"	23094
"TUBB4B"	2022
"TUBB6"	147
"TUBB8"	1
"TUBB8P12"	1
"TUBBP5"	11
"TUBD1"	275
"TUBE1"	969
"TUBG1"	309
"TUBG2"	1114
"TUBGCP2"	1107
"TUBGCP3"	1021
"TUBGCP4"	949
"TUBGCP5"	1095
"TUBGCP6"	1224
"TUFM"	1196
"TUFT1"	211
"TUG1"	5237
"TULP1"	1
"TULP2"	18
"TULP3"	519
"TULP4"	13535
"TUNAR"	310
"TUSC1"	254
"TUSC2"	616
"TUSC3"	1299
"TUSC5"	5
"TUSC7"	2
"TUSC8"	1
"TUT1"	261
"TVP23A"	255
"TVP23B"	469
"TVP23C"	587
"TVP23C-CDRT4"	283
"TWF1"	1753
"TWF2"	390
"TWIST1"	13
"TWIST2"	3
"TWISTNB"	520
"TWNK"	139
"TWSG1"	627
"TXK"	47
"TXLNA"	1533
"TXLNB"	54
"TXLNG"	1121
"TXLNGY"	0
"TXN"	823
"TXN2"	576
"TXNDC11"	395
"TXNDC12"	663
"TXNDC12-AS1"	0
"TXNDC15"	1363
"TXNDC16"	1603
"TXNDC17"	262
"TXNDC2"	5
"TXNDC5"	628
"TXNDC8"	0
"TXNDC9"	426
"TXNIP"	5276
"TXNL1"	1546
"TXNL4A"	852
"TXNL4B"	337
"TXNRD1"	1542
"TXNRD2"	271
"TXNRD3"	235
"TXNRD3NB"	22
"TYK2"	908
"TYMP"	392
"TYMS"	527
"TYMSOS"	148
"TYR"	1
"TYRO3"	4252
"TYRO3P"	18
"TYROBP"	125
"TYRP1"	46
"TYSND1"	321
"TYW1"	620
"TYW1B"	189
"TYW3"	909
"TYW5"	490
"U2AF1"	293
"U2AF1L4"	162
"U2AF1L5"	305
"U2AF2"	1518
"U2SURP"	5060
"UACA"	1547
"UAP1"	657
"UAP1L1"	534
"UBA1"	4744
"UBA2"	2064
"UBA3"	1571
"UBA5"	1383
"UBA52"	2151
"UBA6"	3401
"UBA6-AS1"	276
"UBA7"	202
"UBAC1"	603
"UBAC2"	510
"UBAC2-AS1"	25
"UBALD1"	267
"UBALD2"	389
"UBAP1"	1493
"UBAP1L"	294
"UBAP2"	1124
"UBAP2L"	2563
"UBASH3A"	0
"UBASH3B"	427
"UBB"	9539
"UBBP4"	8
"UBC"	14336
"UBD"	0
"UBE2A"	829
"UBE2B"	1179
"UBE2C"	0
"UBE2CP5"	111
"UBE2D1"	461
"UBE2D2"	1968
"UBE2D3"	5763
"UBE2D4"	739
"UBE2DNL"	0
"UBE2E1"	1290
"UBE2E1-AS1"	2
"UBE2E2"	772
"UBE2E2-AS1"	1
"UBE2E3"	954
"UBE2E4P"	0
"UBE2F"	496
"UBE2F-SCLY"	321
"UBE2G1"	1352
"UBE2G2"	1264
"UBE2H"	3518
"UBE2I"	941
"UBE2J1"	1478
"UBE2J2"	403
"UBE2K"	3699
"UBE2L3"	2072
"UBE2L5"	9
"UBE2L6"	455
"UBE2M"	931
"UBE2MP1"	3
"UBE2N"	1993
"UBE2NL"	0
"UBE2O"	1939
"UBE2Q1"	1124
"UBE2Q1-AS1"	1
"UBE2Q2"	987
"UBE2Q2L"	63
"UBE2Q2P1"	197
"UBE2Q2P2"	65
"UBE2QL1"	1565
"UBE2R2"	2047
