gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00084-2_PE.bam
"SLITRK6"	23
"SLK"	2994
"SLMAP"	1654
"SLMO2-ATP5E"	283
"SLN"	3
"SLPI"	11
"SLTM"	1640
"SLU7"	1379
"SLURP1"	0
"SLURP2"	6
"SLX1A"	44
"SLX1A-SULT1A3"	0
"SLX1B"	44
"SLX1B-SULT1A4"	33
"SLX4"	312
"SLX4IP"	345
"SMA4"	257
"SMA5"	206
"SMAD1"	465
"SMAD1-AS1"	0
"SMAD1-AS2"	0
"SMAD2"	2231
"SMAD3"	1072
"SMAD4"	2064
"SMAD5"	1603
"SMAD5-AS1"	0
"SMAD6"	186
"SMAD7"	396
"SMAD9"	509
"SMAGP"	11
"SMAP1"	1026
"SMAP2"	1594
"SMARCA1"	1589
"SMARCA2"	4117
"SMARCA4"	2135
"SMARCA5"	3078
"SMARCA5-AS1"	5
"SMARCAD1"	1449
"SMARCAL1"	274
"SMARCB1"	420
"SMARCC1"	1524
"SMARCC2"	4047
"SMARCD1"	525
"SMARCD2"	265
"SMARCD3"	894
"SMARCE1"	713
"SMC1A"	1793
"SMC1B"	1
"SMC2"	625
"SMC2-AS1"	8
"SMC3"	1198
"SMC4"	289
"SMC5"	1112
"SMC5-AS1"	40
"SMC6"	953
"SMCHD1"	3005
"SMCO1"	2
"SMCO2"	42
"SMCO3"	0
"SMCO4"	27
"SMCP"	0
"SMCR2"	1
"SMCR5"	12
"SMCR8"	892
"SMDT1"	271
"SMG1"	6954
"SMG1P1"	2696
"SMG1P2"	323
"SMG1P3"	2802
"SMG1P5"	439
"SMG1P6"	1080
"SMG1P7"	137
"SMG5"	1595
"SMG6"	1224
"SMG7"	2272
"SMG7-AS1"	2
"SMG8"	310
"SMG9"	473
"SMILR"	0
"SMIM1"	7
"SMIM10"	45
"SMIM10L1"	638
"SMIM10L2A"	714
"SMIM10L2B"	414
"SMIM10L2B-AS1"	0
"SMIM11A"	81
"SMIM11B"	81
"SMIM12"	391
"SMIM13"	2429
"SMIM14"	1390
"SMIM15"	377
"SMIM15-AS1"	12
"SMIM17"	264
"SMIM18"	30
"SMIM19"	220
"SMIM2"	6
"SMIM2-AS1"	44
"SMIM2-IT1"	3
"SMIM20"	109
"SMIM21"	0
"SMIM22"	0
"SMIM23"	0
"SMIM24"	4
"SMIM25"	3
"SMIM26"	131
"SMIM27"	16
"SMIM29"	285
"SMIM3"	58
"SMIM30"	216
"SMIM31"	0
"SMIM32"	19
"SMIM35"	0
"SMIM37"	115
"SMIM4"	24
"SMIM5"	66
"SMIM6"	9
"SMIM7"	428
"SMIM8"	298
"SMIM9"	4
"SMKR1"	18
"SMLR1"	0
"SMN1"	148
"SMN2"	148
"SMNDC1"	433
"SMO"	97
"SMOC1"	995
"SMOC2"	28
"SMOX"	478
"SMPD1"	442
"SMPD2"	66
"SMPD3"	337
"SMPD4"	563
"SMPDL3A"	180
"SMPDL3B"	12
"SMPX"	15
"SMR3A"	0
"SMR3B"	0
"SMS"	827
"SMTN"	103
"SMTNL1"	0
"SMTNL2"	4
"SMU1"	1282
"SMUG1"	195
"SMURF1"	843
"SMURF2"	689
"SMYD1"	33
"SMYD2"	588
"SMYD3"	266
"SMYD4"	269
"SMYD5"	385
"SNAI1"	30
"SNAI2"	37
"SNAI3"	18
"SNAI3-AS1"	168
"SNAP23"	452
"SNAP25"	23775
"SNAP25-AS1"	106
"SNAP29"	447
"SNAP47"	501
"SNAP91"	5297
"SNAPC1"	161
"SNAPC2"	120
"SNAPC3"	1309
"SNAPC4"	276
"SNAPC5"	202
"SNAPIN"	172
"SNAR-A1"	0
"SNAR-A10"	0
"SNAR-A11"	0
"SNAR-A12"	0
"SNAR-A13"	0
"SNAR-A14"	0
"SNAR-A2"	0
"SNAR-A3"	0
"SNAR-A4"	0
"SNAR-A5"	0
"SNAR-A6"	0
"SNAR-A7"	0
"SNAR-A8"	0
"SNAR-A9"	0
"SNAR-B1"	1
"SNAR-B2"	1
"SNAR-C1"	0
"SNAR-C2"	0
"SNAR-C3"	0
"SNAR-C4"	0
"SNAR-C5"	0
"SNAR-D"	0
"SNAR-E"	0
"SNAR-F"	0
"SNAR-G1"	0
"SNAR-G2"	0
"SNAR-H"	0
"SNAR-I"	0
"SNCA"	2164
"SNCA-AS1"	0
"SNCAIP"	157
"SNCB"	2213
"SNCG"	419
"SND1"	1170
"SND1-IT1"	111
"SNED1"	487
"SNF8"	216
"SNHG1"	188
"SNHG10"	95
"SNHG11"	56
"SNHG12"	53
"SNHG14"	16147
"SNHG15"	64
"SNHG16"	448
"SNHG17"	54
"SNHG18"	21
"SNHG19"	24
"SNHG20"	71
"SNHG21"	67
"SNHG22"	70
"SNHG25"	5
"SNHG26"	10
"SNHG27"	3
"SNHG28"	101
"SNHG3"	129
"SNHG4"	51
"SNHG5"	216
"SNHG6"	257
"SNHG7"	143
"SNHG8"	111
"SNHG9"	5
"SNIP1"	302
"SNN"	2977
"SNORA1"	18
"SNORA10"	3
"SNORA100"	381
"SNORA101A"	2
"SNORA101B"	19
"SNORA103"	28
"SNORA104"	68
"SNORA105A"	143
"SNORA105B"	143
"SNORA105C"	1
"SNORA107"	0
"SNORA108"	0
"SNORA109"	0
"SNORA10B"	0
"SNORA11"	3
"SNORA110"	5
"SNORA111"	8
"SNORA112"	4
"SNORA113"	14
"SNORA114"	1
"SNORA115"	2
"SNORA116"	13
"SNORA117"	1
"SNORA118"	0
"SNORA119"	13
"SNORA11B"	4
"SNORA11C"	2
"SNORA11D"	0
"SNORA11E"	0
"SNORA11F"	11
"SNORA11G"	5
"SNORA12"	13
"SNORA120"	0
"SNORA13"	2
"SNORA14A"	5
"SNORA14B"	28
"SNORA15"	1
"SNORA15B-1"	2
"SNORA15B-2"	2
"SNORA16A"	5
"SNORA16B"	6
"SNORA17A"	4
"SNORA17B"	3
"SNORA18"	76
"SNORA19"	12
"SNORA1B"	0
"SNORA20"	3
"SNORA20B"	0
"SNORA21"	6
"SNORA21B"	3
"SNORA22"	8
"SNORA22B"	2
"SNORA22C"	3
"SNORA23"	4
"SNORA24"	7
"SNORA24B"	2
"SNORA25"	27
"SNORA25B"	0
"SNORA26"	14
"SNORA27"	5
"SNORA28"	18
"SNORA29"	8
"SNORA2A"	4
"SNORA2B"	3
"SNORA2C"	1
"SNORA30"	1
"SNORA30B"	5
"SNORA31"	9
"SNORA31B"	11
"SNORA32"	58
"SNORA33"	15
"SNORA35"	0
"SNORA35B"	11
"SNORA36A"	0
"SNORA36B"	3
"SNORA36C"	7
"SNORA37"	14
"SNORA38"	1
"SNORA38B"	3
"SNORA3A"	10
"SNORA3B"	12
"SNORA3C"	0
"SNORA4"	32
"SNORA40"	72
"SNORA40B"	10
"SNORA40C"	0
"SNORA41"	1
"SNORA41B"	1
"SNORA44"	4
"SNORA46"	6
"SNORA47"	5
"SNORA48"	7
"SNORA48B"	0
"SNORA49"	4
"SNORA50A"	16
"SNORA50B"	13
"SNORA50C"	3
"SNORA50D"	0
"SNORA51"	1
"SNORA52"	1
"SNORA53"	5
"SNORA54"	11
"SNORA55"	9
"SNORA56"	0
"SNORA57"	6
"SNORA58"	17
"SNORA58B"	9
"SNORA59A"	17
"SNORA59B"	11
"SNORA5A"	8
"SNORA5B"	1
"SNORA5C"	16
"SNORA6"	5
"SNORA60"	7
"SNORA61"	7
"SNORA62"	9
"SNORA63"	46
"SNORA63B"	18
"SNORA63C"	3
"SNORA63D"	0
"SNORA63E"	7
"SNORA64"	1
"SNORA65"	0
"SNORA66"	10
"SNORA67"	9
"SNORA68"	1
"SNORA68B"	5
"SNORA69"	1
"SNORA70"	21
"SNORA70B"	13
"SNORA70C"	11
"SNORA70D"	5
"SNORA70E"	7
"SNORA70F"	9
"SNORA70G"	0
"SNORA70H"	0
"SNORA70I"	0
"SNORA70J"	0
"SNORA71A"	2
"SNORA71B"	6
"SNORA71C"	3
"SNORA71D"	1
"SNORA71E"	3
"SNORA72"	12
"SNORA73B"	45
"SNORA74A"	1
"SNORA74B"	8
"SNORA74C-1"	5
"SNORA74C-2"	5
"SNORA74D"	5
"SNORA75"	3
"SNORA75B"	0
"SNORA77"	10
"SNORA77B"	2
"SNORA78"	1
"SNORA79"	5
"SNORA79B"	7
"SNORA7A"	9
"SNORA7B"	5
"SNORA8"	92
"SNORA80A"	4
"SNORA80B"	5
"SNORA80C"	0
"SNORA80D"	1
"SNORA80E"	2
"SNORA81"	8
"SNORA84"	3
"SNORA86"	127
"SNORA87"	8
"SNORA88"	0
"SNORA89"	7
"SNORA9"	4
"SNORA90"	0
"SNORA91"	2
"SNORA92"	12
"SNORA93"	0
"SNORA94"	40
"SNORA95"	0
"SNORA98"	1
"SNORA99"	0
"SNORA9B"	1
"SNORC"	144
"SNORD10"	11
"SNORD100"	3
"SNORD101"	17
"SNORD102"	15
"SNORD103A"	7
"SNORD103B"	7
"SNORD103C"	2
"SNORD104"	3
"SNORD105"	0
"SNORD105B"	0
"SNORD107"	436
"SNORD108"	355
"SNORD109A"	19
"SNORD109B"	19
"SNORD11"	15
"SNORD110"	3
"SNORD111"	3
"SNORD111B"	5
"SNORD113-1"	87
"SNORD113-2"	65
"SNORD113-4"	83
"SNORD113-5"	18
"SNORD113-6"	18
"SNORD113-7"	9
"SNORD113-9"	33
"SNORD114-1"	32
"SNORD114-10"	68
"SNORD114-11"	49
"SNORD114-12"	19
"SNORD114-13"	20
"SNORD114-14"	28
"SNORD114-15"	30
"SNORD114-16"	11
"SNORD114-17"	14
"SNORD114-18"	13
"SNORD114-19"	20
"SNORD114-2"	19
"SNORD114-20"	72
"SNORD114-21"	40
"SNORD114-22"	6
"SNORD114-23"	25
"SNORD114-24"	5
"SNORD114-25"	19
"SNORD114-26"	20
"SNORD114-27"	9
"SNORD114-28"	21
"SNORD114-29"	19
"SNORD114-3"	6
"SNORD114-30"	31
"SNORD114-31"	24
"SNORD114-4"	18
"SNORD114-5"	7
"SNORD114-6"	11
"SNORD114-7"	37
"SNORD114-8"	18
"SNORD114-9"	5
"SNORD115-1"	4
"SNORD115-10"	47
"SNORD115-11"	0
"SNORD115-12"	28
"SNORD115-13"	48
"SNORD115-14"	16
"SNORD115-15"	0
"SNORD115-16"	8
"SNORD115-17"	12
"SNORD115-18"	12
"SNORD115-19"	0
"SNORD115-2"	6
"SNORD115-20"	27
"SNORD115-21"	18
"SNORD115-22"	27
"SNORD115-23"	3
"SNORD115-24"	1
"SNORD115-25"	20
"SNORD115-26"	21
"SNORD115-27"	10
"SNORD115-28"	3
"SNORD115-29"	21
"SNORD115-3"	9
"SNORD115-30"	1
"SNORD115-31"	4
"SNORD115-32"	10
"SNORD115-33"	1
"SNORD115-34"	0
"SNORD115-35"	12
"SNORD115-36"	0
"SNORD115-37"	12
"SNORD115-38"	7
"SNORD115-39"	8
"SNORD115-4"	37
"SNORD115-40"	11
"SNORD115-41"	6
"SNORD115-42"	8
"SNORD115-43"	22
"SNORD115-44"	4
"SNORD115-45"	98
"SNORD115-46"	112
"SNORD115-47"	18
"SNORD115-48"	13
"SNORD115-5"	0
"SNORD115-6"	21
"SNORD115-7"	1
"SNORD115-8"	15
"SNORD115-9"	1
"SNORD116-1"	46
"SNORD116-10"	2
"SNORD116-11"	14
"SNORD116-12"	30
"SNORD116-13"	70
"SNORD116-14"	94
"SNORD116-15"	12
"SNORD116-16"	16
"SNORD116-17"	4
"SNORD116-18"	76
"SNORD116-19"	86
"SNORD116-2"	51
"SNORD116-20"	185
"SNORD116-21"	259
"SNORD116-22"	34
"SNORD116-23"	30
"SNORD116-24"	58
"SNORD116-25"	42
"SNORD116-26"	42
"SNORD116-27"	132
"SNORD116-28"	75
"SNORD116-29"	47
"SNORD116-3"	30
"SNORD116-30"	53
"SNORD116-4"	78
"SNORD116-5"	30
"SNORD116-6"	14
"SNORD116-7"	32
"SNORD116-8"	32
"SNORD116-9"	30
"SNORD117"	5
"SNORD119"	0
"SNORD11B"	1
"SNORD12"	7
"SNORD121A"	5
"SNORD121B"	2
"SNORD123"	2
"SNORD124"	4
"SNORD125"	2
"SNORD126"	0
"SNORD127"	4
"SNORD128"	8
"SNORD129"	7
"SNORD12B"	16
"SNORD12C"	1
"SNORD130"	2
"SNORD131"	0
"SNORD132"	0
"SNORD133"	36
"SNORD134"	1
"SNORD135"	0
"SNORD136"	2
"SNORD137"	0
"SNORD138"	5
"SNORD139"	22
"SNORD13B-1"	0
"SNORD13B-2"	0
"SNORD13C"	0
"SNORD13D"	0
"SNORD13E"	16
"SNORD13F"	1
"SNORD13G"	0
"SNORD13H"	3
"SNORD13I"	0
"SNORD13J"	1
"SNORD140"	0
"SNORD141A"	3235
"SNORD141B"	3235
"SNORD142"	9
"SNORD143"	12
"SNORD144"	9
"SNORD145"	3
"SNORD146"	6
"SNORD147"	0
"SNORD148"	0
"SNORD149"	2
"SNORD150"	0
"SNORD151"	2
"SNORD152"	1
"SNORD153"	3
"SNORD154"	0
"SNORD155"	23
"SNORD156"	4
"SNORD157"	0
"SNORD158"	0
"SNORD159"	31
"SNORD15A"	7
"SNORD15B"	1
"SNORD16"	3
"SNORD160"	0
"SNORD161"	9
"SNORD162"	4
"SNORD163"	4
"SNORD164"	1
"SNORD165"	0
"SNORD166"	3
"SNORD167"	36
"SNORD168"	8
"SNORD169"	6
"SNORD17"	15
"SNORD170"	11
"SNORD172"	0
"SNORD173"	3
"SNORD175"	1
"SNORD18A"	3
"SNORD18B"	7
"SNORD18C"	4
"SNORD19"	1
"SNORD19B"	2
"SNORD19C"	7
"SNORD1A"	4
"SNORD1B"	0
"SNORD1C"	0
"SNORD2"	22
"SNORD20"	3
"SNORD21"	11
"SNORD22"	7
"SNORD23"	4
"SNORD24"	1
"SNORD25"	3
"SNORD26"	13
"SNORD27"	7
"SNORD28"	3
"SNORD28B"	0
"SNORD29"	12
"SNORD30"	1
"SNORD31"	4
"SNORD31B"	39
"SNORD32A"	3
"SNORD32B"	0
"SNORD33"	0
"SNORD34"	0
"SNORD35A"	2
"SNORD35B"	3
"SNORD36A"	13
"SNORD36B"	2
"SNORD36C"	3
"SNORD37"	0
"SNORD38A"	2
"SNORD38B"	0
"SNORD38C"	3
"SNORD38D"	0
"SNORD3E"	0
"SNORD3F"	1
"SNORD3G"	0
"SNORD3H"	0
"SNORD3I"	0
"SNORD3J"	0
"SNORD3K"	1
"SNORD3P3"	0
"SNORD41"	0
"SNORD42A"	2
"SNORD42B"	3
"SNORD43"	1
"SNORD44"	4
"SNORD45A"	23
"SNORD45B"	12
"SNORD45C"	20
"SNORD46"	2
"SNORD47"	11
"SNORD48"	1
"SNORD49A"	19
"SNORD49B"	24
"SNORD4A"	4
"SNORD4B"	3
"SNORD5"	38
"SNORD50A"	11
"SNORD50B"	8
"SNORD51"	0
"SNORD52"	10
"SNORD53"	11
"SNORD53B"	7
"SNORD54"	7
"SNORD55"	9
"SNORD56"	3
"SNORD56B"	19
"SNORD57"	4
"SNORD58A"	9
"SNORD58B"	86
"SNORD58C"	12
"SNORD59A"	5
"SNORD59B"	5
"SNORD6"	15
"SNORD60"	5
"SNORD61"	3
"SNORD62A"	7
"SNORD62B"	7
"SNORD63"	14
"SNORD63B"	11
"SNORD64"	375
"SNORD65"	5
"SNORD65B"	0
"SNORD65C"	0
"SNORD66"	0
"SNORD67"	8
"SNORD68"	2
"SNORD69"	0
"SNORD7"	6
"SNORD70"	10
"SNORD70B"	11
"SNORD71"	10
"SNORD72"	3
"SNORD73A"	7
"SNORD73B"	6
"SNORD74"	3
"SNORD74B"	0
"SNORD75"	1
"SNORD76"	9
"SNORD77"	2
"SNORD77B"	0
"SNORD78"	1
"SNORD79"	18
"SNORD8"	18
"SNORD80"	24
"SNORD81"	6
"SNORD82"	3
"SNORD83A"	1
"SNORD83B"	4
"SNORD84"	29
"SNORD86"	10
"SNORD87"	19
"SNORD88A"	0
"SNORD88B"	1
"SNORD88C"	0
"SNORD89"	31
"SNORD9"	7
"SNORD90"	0
"SNORD91A"	0
"SNORD91B"	1
"SNORD92"	2
"SNORD93"	2
"SNORD94"	38
"SNORD95"	14
"SNORD96A"	9
"SNORD96B"	2
"SNORD97"	12
"SNORD98"	11
"SNORD99"	4
"SNPH"	3679
"SNRK"	1348
"SNRK-AS1"	45
"SNRNP200"	2515
"SNRNP25"	210
"SNRNP27"	716
"SNRNP35"	199
"SNRNP40"	247
"SNRNP48"	440
"SNRNP70"	890
"SNRPA"	212
"SNRPA1"	246
"SNRPB"	197
"SNRPB2"	313
"SNRPC"	147
"SNRPD1"	350
"SNRPD2"	296
"SNRPD2P2"	7
"SNRPD3"	1303
"SNRPE"	178
"SNRPF"	111
"SNRPG"	115
"SNRPN"	2618
"SNTA1"	1242
"SNTB1"	225
"SNTB2"	1270
"SNTG1"	1348
"SNTG2"	25
"SNTN"	1
"SNU13"	930
"SNUPN"	251
"SNURF"	35
"SNW1"	628
"SNX1"	2054
"SNX10"	1509
"SNX11"	239
"SNX12"	630
"SNX13"	2570
"SNX14"	1645
"SNX15"	126
"SNX16"	397
"SNX17"	599
"SNX18"	809
"SNX19"	2648
"SNX2"	963
"SNX20"	19
"SNX21"	395
"SNX22"	249
"SNX24"	371
"SNX25"	645
"SNX27"	3329
"SNX29"	881
"SNX29P1"	6
"SNX29P2"	41
"SNX3"	1704
"SNX30"	1904
"SNX31"	102
"SNX32"	137
"SNX33"	282
"SNX4"	439
"SNX5"	839
"SNX6"	888
"SNX7"	226
"SNX8"	258
"SNX9"	1083
"SOAT1"	700
"SOAT2"	1
"SOBP"	1710
"SOCS1"	5
"SOCS2"	152
"SOCS2-AS1"	8
"SOCS3"	207
"SOCS4"	1490
"SOCS5"	1118
"SOCS6"	1010
"SOCS7"	1620
"SOD1"	1894
"SOD2"	5023
"SOD2-OT1"	11
"SOD3"	76
"SOGA1"	3524
"SOGA3"	3976
"SOHLH1"	113
"SOHLH2"	4
"SON"	6871
"SORBS1"	9319
"SORBS2"	2305
"SORBS3"	445
"SORCS1"	1185
"SORCS2"	690
"SORCS3"	600
"SORCS3-AS1"	0
"SORD"	231
"SORD2P"	3
"SORL1"	12121
"SORT1"	15549
"SOS1"	2697
"SOS2"	1705
"SOST"	1
"SOSTDC1"	182
"SOWAHA"	1550
"SOWAHB"	168
"SOWAHC"	163
"SOWAHD"	5
"SOX1"	111
"SOX1-OT"	145
"SOX10"	1523
"SOX11"	138
"SOX12"	405
"SOX13"	284
"SOX14"	0
"SOX15"	44
"SOX17"	34
"SOX18"	99
"SOX2"	1170
"SOX2-OT"	4995
"SOX21"	349
"SOX21-AS1"	143
"SOX3"	6
"SOX30"	2
"SOX4"	237
"SOX5"	1583
"SOX5-AS1"	0
"SOX6"	726
"SOX7"	58
"SOX8"	1356
"SOX9"	1904
"SOX9-AS1"	92
"SP1"	1326
"SP100"	344
"SP110"	163
"SP140"	47
"SP140L"	53
"SP2"	224
"SP2-AS1"	32
"SP3"	1487
"SP4"	725
"SP5"	6
"SP6"	3
"SP7"	5
"SP8"	51
"SP9"	34
"SPA17"	37
"SPAAR"	51
"SPACA1"	1
"SPACA3"	0
"SPACA4"	0
"SPACA5"	1
"SPACA5B"	1
"SPACA6"	113
"SPACA6P-AS"	42
"SPACA7"	0
"SPACA9"	122
"SPAG1"	262
"SPAG11A"	0
"SPAG11B"	0
"SPAG16"	589
"SPAG17"	21
"SPAG4"	19
"SPAG5"	353
"SPAG5-AS1"	4
"SPAG6"	30
"SPAG7"	213
"SPAG8"	42
"SPAG9"	7926
"SPAM1"	0
"SPANXA1"	0
"SPANXA2"	0
"SPANXA2-OT1"	10
"SPANXB1"	0
"SPANXC"	0
"SPANXD"	0
"SPANXN1"	0
"SPANXN2"	0
"SPANXN3"	0
"SPANXN4"	0
"SPANXN5"	0
"SPARC"	4141
"SPARCL1"	30275
"SPART"	2315
"SPART-AS1"	7
"SPAST"	1169
"SPATA1"	24
"SPATA12"	0
"SPATA13"	1413
"SPATA13-AS1"	0
"SPATA16"	0
"SPATA17"	24
"SPATA17-AS1"	0
"SPATA18"	58
"SPATA19"	1
"SPATA2"	992
"SPATA20"	507
"SPATA21"	2
"SPATA22"	35
"SPATA24"	33
"SPATA25"	13
"SPATA2L"	91
"SPATA3"	0
"SPATA3-AS1"	2
"SPATA31A1"	0
"SPATA31A3"	0
"SPATA31A5"	0
"SPATA31A6"	0
"SPATA31A7"	0
"SPATA31C1"	18
"SPATA31C2"	1
"SPATA31D1"	0
"SPATA31D3"	0
"SPATA31D4"	0
"SPATA31D5P"	0
"SPATA31E1"	0
"SPATA32"	0
"SPATA33"	116
"SPATA4"	8
"SPATA41"	45
"SPATA42"	2
"SPATA45"	2
"SPATA46"	0
"SPATA48"	2
"SPATA5"	433
"SPATA5L1"	129
"SPATA6"	701
"SPATA6L"	283
"SPATA7"	417
"SPATA8"	1
"SPATA8-AS1"	0
"SPATA9"	22
"SPATC1"	2
"SPATC1L"	50
"SPATS1"	4
"SPATS2"	720
"SPATS2L"	922
"SPC24"	10
"SPC25"	11
"SPCS1"	309
"SPCS2"	920
"SPCS3"	2280
"SPDEF"	6
"SPDL1"	297
"SPDYA"	0
"SPDYC"	0
"SPDYE1"	8
"SPDYE10P"	0
"SPDYE11"	1
"SPDYE13P"	0
"SPDYE14P"	0
"SPDYE15P"	0
"SPDYE16"	2
"SPDYE17"	0
"SPDYE18"	44
"SPDYE2"	4
"SPDYE2B"	4
"SPDYE3"	0
"SPDYE4"	0
"SPDYE5"	5
"SPDYE6"	0
"SPDYE7P"	0
"SPDYE8P"	0
"SPECC1"	3604
"SPECC1L"	1297
"SPECC1L-ADORA2A"	856
"SPEF1"	47
"SPEF2"	568
"SPEG"	870
"SPEM1"	0
"SPEM2"	0
"SPEN"	4752
"SPERT"	0
"SPESP1"	35
"SPG11"	1985
"SPG21"	526
"SPG7"	831
"SPHAR"	202
"SPHK1"	26
"SPHK2"	531
"SPHKAP"	1046
"SPI1"	119
"SPIB"	1
"SPIC"	0
"SPICE1"	564
"SPIDR"	905
"SPIN1"	3959
"SPIN2A"	6
"SPIN2B"	58
"SPIN3"	612
"SPIN4"	221
"SPINDOC"	195
"SPINK1"	0
"SPINK13"	0
"SPINK14"	0
"SPINK2"	1
"SPINK4"	0
"SPINK5"	0
"SPINK6"	0
"SPINK7"	0
"SPINK8"	0
"SPINK9"	1
"SPINT1"	11
"SPINT1-AS1"	1
"SPINT2"	323
"SPINT3"	0
"SPINT4"	0
"SPIRE1"	3222
"SPIRE2"	277
"SPN"	56
"SPNS1"	144
"SPNS2"	619
"SPNS3"	1
"SPO11"	0
"SPOCD1"	10
"SPOCK1"	7164
"SPOCK2"	5632
"SPOCK3"	2490
"SPON1"	791
"SPON2"	25
"SPOP"	1045
"SPOPL"	1357
"SPOUT1"	370
"SPP1"	7235
"SPP2"	0
"SPPL2A"	423
"SPPL2B"	240
"SPPL2C"	15
"SPPL3"	1076
"SPR"	136
"SPRED1"	3530
"SPRED2"	1173
"SPRED3"	218
"SPRN"	376
"SPRNP1"	56
"SPRR1A"	0
"SPRR1B"	0
"SPRR2A"	0
"SPRR2B"	0
"SPRR2C"	0
"SPRR2D"	0
"SPRR2E"	0
"SPRR2F"	0
"SPRR2G"	0
"SPRR3"	0
"SPRR4"	0
"SPRTN"	274
"SPRY1"	257
"SPRY2"	819
"SPRY3"	146
"SPRY4"	346
"SPRY4-AS1"	16
"SPRY4-IT1"	13
"SPRYD3"	2094
"SPRYD4"	76
"SPRYD7"	518
"SPSB1"	178
"SPSB2"	39
"SPSB3"	244
"SPSB4"	35
"SPTA1"	1
"SPTAN1"	20618
"SPTB"	1355
"SPTBN1"	32825
"SPTBN2"	4516
"SPTBN4"	1929
"SPTBN5"	46
"SPTLC1"	1141
"SPTLC2"	3338
"SPTLC3"	47
"SPTSSA"	340
"SPTSSB"	273
"SPTY2D1"	507
"SPTY2D1OS"	14
"SPX"	456
"SPZ1"	1
"SQLE"	584
"SQOR"	90
"SQSTM1"	2289
"SRA1"	218
"SRARP"	59
"SRBD1"	223
"SRC"	522
"SRCAP"	2481
"SRCIN1"	2783
"SRD5A1"	495
"SRD5A1P1"	0
"SRD5A2"	0
"SRD5A3"	212
"SRD5A3-AS1"	1
"SREBF1"	594
"SREBF2"	4273
"SREK1"	2087
"SREK1IP1"	748
"SRF"	591
"SRFBP1"	440
"SRGAP1"	667
"SRGAP2"	1745
"SRGAP2-AS1"	2
"SRGAP2B"	952
"SRGAP2C"	679
"SRGAP2D"	731
"SRGAP3"	3625
"SRGAP3-AS2"	0
"SRGAP3-AS3"	0
"SRGAP3-AS4"	0
"SRGN"	685
"SRI"	1761
"SRL"	13
"SRM"	270
"SRMS"	0
"SRP14"	854
"SRP14-AS1"	173
"SRP19"	437
"SRP54"	562
"SRP54-AS1"	72
"SRP68"	836
"SRP72"	1259
"SRP9"	2071
"SRPK1"	1425
"SRPK2"	3980
"SRPK3"	32
"SRPRA"	866
"SRPRB"	390
"SRPX"	68
"SRPX2"	22
"SRR"	135
"SRRD"	187
"SRRM1"	1668
"SRRM2"	11127
"SRRM2-AS1"	13
"SRRM3"	650
"SRRM4"	2215
"SRRM5"	15
"SRRT"	678
"SRSF1"	2956
"SRSF10"	1544
"SRSF11"	3293
"SRSF12"	223
"SRSF2"	986
"SRSF3"	1353
"SRSF4"	709
"SRSF5"	3303
"SRSF6"	2042
"SRSF7"	1070
"SRSF8"	691
"SRSF9"	483
"SRXN1"	448
"SRY"	0
"SS18"	993
"SS18L1"	851
"SS18L2"	113
"SSB"	1172
"SSBP1"	360
"SSBP2"	1657
"SSBP3"	1930
"SSBP3-AS1"	2
"SSBP4"	675
"SSC4D"	15
"SSC5D"	88
"SSFA2"	4530
"SSH1"	1496
"SSH2"	1759
"SSH3"	147
"SSMEM1"	1
"SSNA1"	206
"SSPN"	537
"SSPO"	216
"SSR1"	3107
"SSR2"	437
"SSR3"	1548
"SSR4"	192
"SSR4P1"	35
"SSRP1"	831
"SSSCA1"	110
"SSSCA1-AS1"	22
"SST"	50
"SSTR1"	356
"SSTR2"	486
"SSTR3"	254
"SSTR4"	8
"SSTR5"	0
"SSTR5-AS1"	0
"SSU72"	714
"SSUH2"	16
"SSX1"	0
"SSX2"	0
"SSX2B"	0
"SSX2IP"	3210
"SSX3"	0
"SSX4"	0
"SSX4B"	0
"SSX5"	0
"SSX6"	0
"SSX7"	0
"SSX8"	0
"SSX9"	0
"ST13"	3475
"ST13P4"	7
"ST14"	24
"ST18"	3555
"ST20"	51
"ST20-AS1"	17
"ST20-MTHFS"	64
"ST3GAL1"	734
"ST3GAL2"	469
"ST3GAL3"	373
"ST3GAL4"	305
"ST3GAL5"	961
"ST3GAL5-AS1"	60
"ST3GAL6"	521
"ST3GAL6-AS1"	18
"ST5"	601
"ST6GAL1"	1017
"ST6GAL2"	787
"ST6GALNAC1"	28
"ST6GALNAC2"	14
"ST6GALNAC3"	433
"ST6GALNAC4"	153
"ST6GALNAC5"	857
"ST6GALNAC6"	1470
"ST7"	524
"ST7-AS1"	5
"ST7-AS2"	0
"ST7-OT3"	128
"ST7-OT4"	61
"ST7L"	481
"ST8SIA1"	1493
"ST8SIA2"	5
"ST8SIA3"	5661
"ST8SIA4"	229
"ST8SIA5"	710
"ST8SIA6"	230
"ST8SIA6-AS1"	0
"STAB1"	320
"STAB2"	2
"STAC"	7
"STAC2"	1090
"STAC3"	22
"STAG1"	1102
"STAG2"	2667
"STAG3"	12
"STAG3L1"	178
"STAG3L2"	150
"STAG3L3"	93
"STAG3L4"	286
"STAG3L5P"	103
"STAG3L5P-PVRIG2P-PILRB"	445
"STAM"	965
"STAM-AS1"	22
"STAM2"	1175
"STAMBP"	695
"STAMBPL1"	803
"STAP1"	0
"STAP2"	12
"STAR"	88
