gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00014-2_PE.bam
"RUNX1"	158
"RUNX1-IT1"	7
"RUNX1T1"	1357
"RUNX2"	130
"RUNX3"	2
"RUSC1"	1318
"RUSC1-AS1"	17
"RUSC2"	2911
"RUVBL1"	204
"RUVBL1-AS1"	2
"RUVBL2"	351
"RWDD1"	566
"RWDD2A"	414
"RWDD2B"	253
"RWDD3"	193
"RWDD4"	259
"RXFP1"	1174
"RXFP2"	18
"RXFP3"	4
"RXFP4"	0
"RXRA"	899
"RXRB"	708
"RXRG"	71
"RXYLT1"	151
"RYBP"	1635
"RYK"	697
"RYR1"	676
"RYR2"	11531
"RYR3"	2598
"S100A1"	426
"S100A10"	72
"S100A11"	51
"S100A12"	3
"S100A13"	298
"S100A14"	1
"S100A16"	142
"S100A2"	1
"S100A3"	0
"S100A4"	1
"S100A5"	2
"S100A6"	254
"S100A7"	3
"S100A7A"	0
"S100A7L2"	0
"S100A8"	51
"S100A9"	72
"S100B"	1458
"S100G"	0
"S100P"	0
"S100PBP"	608
"S100Z"	4
"S1PR1"	683
"S1PR2"	30
"S1PR3"	111
"S1PR4"	1
"S1PR5"	250
"SAA1"	17
"SAA2"	10
"SAA2-SAA4"	4
"SAA3P"	0
"SAA4"	1
"SAAL1"	173
"SAC3D1"	68
"SACM1L"	1870
"SACS"	9219
"SACS-AS1"	0
"SAE1"	920
"SAFB"	1467
"SAFB2"	1073
"SAG"	0
"SAGE1"	1
"SAGE2P"	0
"SALL1"	794
"SALL2"	832
"SALL3"	290
"SALL4"	3
"SALRNA1"	0
"SALRNA2"	0
"SALRNA3"	0
"SAMD1"	401
"SAMD10"	67
"SAMD11"	29
"SAMD12"	3250
"SAMD12-AS1"	13
"SAMD13"	35
"SAMD14"	467
"SAMD15"	51
"SAMD3"	7
"SAMD4A"	1379
"SAMD4B"	1851
"SAMD5"	154
"SAMD7"	0
"SAMD8"	3378
"SAMD9"	111
"SAMD9L"	187
"SAMHD1"	897
"SAMM50"	385
"SAMMSON"	2
"SAMSN1"	56
"SAMSN1-AS1"	0
"SAP130"	610
"SAP18"	1543
"SAP25"	13
"SAP30"	275
"SAP30BP"	625
"SAP30L"	1453
"SAP30L-AS1"	15
"SAPCD1"	0
"SAPCD1-AS1"	30
"SAPCD2"	99
"SAR1A"	1694
"SAR1B"	2065
"SARAF"	7126
"SARDH"	43
"SARM1"	517
"SARNP"	334
"SARS"	2415
"SARS2"	129
"SART1"	403
"SART3"	1013
"SASH1"	3378
"SASH3"	31
"SASS6"	181
"SAT1"	726
"SAT2"	378
"SATB1"	4826
"SATB1-AS1"	143
"SATB2"	3456
"SATB2-AS1"	84
"SATL1"	37
"SAV1"	541
"SAXO1"	3
"SAXO2"	96
"SAYSD1"	308
"SBDS"	1644
"SBDSP1"	400
"SBF1"	3518
"SBF1P1"	0
"SBF2"	1662
"SBF2-AS1"	106
"SBK1"	459
"SBK2"	0
"SBK3"	0
"SBNO1"	4334
"SBNO2"	223
"SBSN"	0
"SBSPON"	6
"SC5D"	3824
"SCAANT1"	0
"SCAF1"	1612
"SCAF11"	2119
"SCAF4"	805
"SCAF8"	2426
"SCAI"	3637
"SCAMP1"	3929
"SCAMP1-AS1"	46
"SCAMP2"	265
"SCAMP3"	263
"SCAMP4"	378
"SCAMP5"	4781
"SCAND1"	186
"SCAND2P"	343
"SCAP"	945
"SCAPER"	1815
"SCARA3"	583
"SCARA5"	17
"SCARB1"	420
"SCARB2"	5617
"SCARF1"	59
"SCARF2"	46
"SCARNA1"	9
"SCARNA10"	798
"SCARNA11"	1
"SCARNA12"	48
"SCARNA13"	46
"SCARNA14"	0
"SCARNA15"	19
"SCARNA16"	7
"SCARNA17"	151
"SCARNA18"	8
"SCARNA18B"	5
"SCARNA2"	3553
"SCARNA20"	9
"SCARNA21"	36
"SCARNA21B"	2
"SCARNA22"	2
"SCARNA23"	2
"SCARNA26A"	9
"SCARNA26B"	4
"SCARNA27"	9
"SCARNA28"	7
"SCARNA3"	12
"SCARNA4"	0
"SCARNA5"	307
"SCARNA6"	45
"SCARNA7"	474
"SCARNA8"	2
"SCARNA9"	324
"SCARNA9L"	15
"SCART1"	28
"SCCPDH"	948
"SCD"	14205
"SCD5"	5599
"SCEL"	2
"SCEL-AS1"	0
"SCFD1"	883
"SCFD2"	303
"SCG2"	1919
"SCG3"	3660
"SCG5"	1978
"SCGB1A1"	1
"SCGB1B2P"	117
"SCGB1C1"	0
"SCGB1C2"	0
"SCGB1D1"	0
"SCGB1D2"	1
"SCGB1D4"	0
"SCGB2A1"	0
"SCGB2A2"	0
"SCGB2B2"	29
"SCGB2B3P"	0
"SCGB3A1"	0
"SCGB3A2"	0
"SCGN"	19
"SCHIP1"	1300
"SCHLAP1"	21
"SCIMP"	5
"SCIN"	123
"SCLT1"	571
"SCLY"	55
"SCMH1"	516
"SCML1"	200
"SCML2"	89
"SCML4"	19
"SCN10A"	1
"SCN11A"	39
"SCN1A"	7311
"SCN1B"	1199
"SCN2A"	13922
"SCN2B"	2634
"SCN3A"	3316
"SCN3B"	5494
"SCN4A"	2
"SCN4B"	1035
"SCN5A"	39
"SCN7A"	223
"SCN8A"	8379
"SCN9A"	328
"SCNM1"	57
"SCNN1A"	2
"SCNN1B"	0
"SCNN1D"	87
"SCNN1G"	10
"SCO1"	327
"SCO2"	59
"SCOC"	2686
"SCOC-AS1"	17
"SCP2"	1026
"SCP2D1"	2
"SCPEP1"	317
"SCRG1"	421
"SCRIB"	743
"SCRN1"	7820
"SCRN2"	101
"SCRN3"	702
"SCRT1"	1229
"SCRT2"	31
"SCT"	0
"SCTR"	3
"SCUBE1"	27
"SCUBE2"	48
"SCUBE3"	14
"SCX"	9
"SCYL1"	920
"SCYL2"	1768
"SCYL3"	281
"SDAD1"	1027
"SDAD1P1"	103
"SDC1"	14
"SDC2"	517
"SDC3"	2651
"SDC4"	880
"SDC4P"	0
"SDCBP"	1933
"SDCBP2"	50
"SDCBP2-AS1"	50
"SDCCAG3"	195
"SDCCAG8"	1158
"SDE2"	485
"SDF2"	271
"SDF2L1"	40
"SDF4"	527
"SDHA"	1526
"SDHAF1"	141
"SDHAF2"	272
"SDHAF3"	97
"SDHAF4"	110
"SDHAP1"	432
"SDHAP2"	327
"SDHAP3"	170
"SDHB"	470
"SDHC"	1578
"SDHD"	588
"SDK1"	188
"SDK2"	352
"SDR16C5"	127
"SDR16C6P"	0
"SDR39U1"	262
"SDR42E1"	0
"SDR9C7"	15
"SDS"	33
"SDSL"	29
"SEBOX"	0
"SEC11A"	256
"SEC11C"	478
"SEC13"	339
"SEC14L1"	2640
"SEC14L1P1"	47
"SEC14L2"	525
"SEC14L3"	0
"SEC14L4"	1
"SEC14L5"	1493
"SEC14L6"	30
"SEC16A"	2096
"SEC16B"	168
"SEC1P"	0
"SEC22A"	382
"SEC22B"	1283
"SEC22C"	1151
"SEC23A"	1788
"SEC23A-AS1"	8
"SEC23B"	758
"SEC23IP"	675
"SEC24A"	864
"SEC24B"	1483
"SEC24B-AS1"	36
"SEC24C"	1169
"SEC24D"	554
"SEC31A"	2002
"SEC31B"	458
"SEC61A1"	1029
"SEC61A2"	818
"SEC61B"	162
"SEC61G"	113
"SEC62"	6090
"SEC63"	2010
"SECISBP2"	1079
"SECISBP2L"	8475
"SECTM1"	8
"SEH1L"	1065
"SEL1L"	3798
"SEL1L2"	2
"SEL1L3"	530
"SELE"	20
"SELENBP1"	208
"SELENOF"	910
"SELENOH"	349
"SELENOI"	3575
"SELENOK"	362
"SELENOKP3"	0
"SELENOM"	261
"SELENON"	829
"SELENOO"	213
"SELENOP"	4398
"SELENOS"	189
"SELENOT"	2126
"SELENOV"	0
"SELENOW"	2805
"SELL"	79
"SELP"	1
"SELPLG"	29
"SEM1"	328
"SEMA3A"	679
"SEMA3B"	907
"SEMA3B-AS1"	13
"SEMA3C"	674
"SEMA3D"	245
"SEMA3E"	765
"SEMA3F"	87
"SEMA3F-AS1"	0
"SEMA3G"	44
"SEMA4A"	314
"SEMA4B"	418
"SEMA4C"	724
"SEMA4D"	2762
"SEMA4F"	816
"SEMA4G"	88
"SEMA5A"	1014
"SEMA5A-AS1"	0
"SEMA5B"	160
"SEMA6A"	1820
"SEMA6A-AS1"	20
"SEMA6A-AS2"	26
"SEMA6B"	1499
"SEMA6C"	308
"SEMA6D"	2709
"SEMA7A"	859
"SEMG1"	0
"SEMG2"	1
"SENCR"	2
"SENP1"	332
"SENP2"	1531
"SENP3"	430
"SENP3-EIF4A1"	1060
"SENP5"	2152
"SENP6"	3736
"SENP7"	1189
"SENP8"	116
"SEPHS1"	429
"SEPHS2"	543
"SEPSECS"	254
"SEPSECS-AS1"	34
"SEPT1"	18
"SEPT10"	494
"SEPT11"	3885
"SEPT12"	1
"SEPT14"	1
"SEPT2"	3457
"SEPT3"	8654
"SEPT4"	3740
"SEPT4-AS1"	2
"SEPT5"	2065
"SEPT5-GP1BB"	2230
"SEPT6"	631
"SEPT7"	9142
"SEPT7-AS1"	52
"SEPT7P2"	305
"SEPT7P9"	6
"SEPT8"	4196
"SEPT9"	1459
"SERAC1"	504
"SERBP1"	3030
"SERF1A"	91
"SERF1B"	91
"SERF2"	718
"SERF2-C15ORF63"	349
"SERGEF"	564
"SERHL"	18
"SERHL2"	38
"SERINC1"	16836
"SERINC2"	9
"SERINC3"	5489
"SERINC4"	16
"SERINC5"	1573
"SERP1"	1615
"SERP2"	317
"SERPINA1"	131
"SERPINA10"	0
"SERPINA11"	0
"SERPINA12"	0
"SERPINA13P"	0
"SERPINA2"	0
"SERPINA3"	867
"SERPINA4"	0
"SERPINA5"	30
"SERPINA6"	1
"SERPINA7"	0
"SERPINA9"	0
"SERPINB1"	194
"SERPINB10"	0
"SERPINB11"	0
"SERPINB12"	0
"SERPINB13"	2
"SERPINB2"	5
"SERPINB3"	0
"SERPINB4"	0
"SERPINB5"	0
"SERPINB6"	452
"SERPINB7"	0
"SERPINB8"	81
"SERPINB9"	376
"SERPINB9P1"	20
"SERPINC1"	14
"SERPIND1"	6
"SERPINE1"	16
"SERPINE2"	1396
"SERPINE3"	4
"SERPINF1"	594
"SERPINF2"	14
"SERPING1"	246
"SERPINH1"	130
"SERPINI1"	5082
"SERPINI2"	60
"SERTAD1"	43
"SERTAD2"	460
"SERTAD3"	44
"SERTAD4"	345
"SERTAD4-AS1"	23
"SERTM1"	442
"SERTM2"	1
"SESN1"	1777
"SESN2"	209
"SESN3"	9530
"SESTD1"	3850
"SET"	3455
"SETBP1"	1393
"SETD1A"	421
"SETD1B"	635
"SETD2"	3379
"SETD3"	1722
"SETD4"	320
"SETD5"	2972
"SETD6"	180
"SETD7"	2539
"SETD9"	84
"SETDB1"	504
"SETDB2"	470
"SETDB2-PHF11"	387
"SETMAR"	195
"SETSIP"	0
"SETX"	4606
"SEZ6"	436
"SEZ6L"	4292
"SEZ6L2"	2317
"SF1"	2065
"SF3A1"	1382
"SF3A2"	201
"SF3A3"	735
"SF3B1"	5600
"SF3B2"	1816
"SF3B3"	2539
"SF3B4"	227
"SF3B5"	204
"SF3B6"	166
"SFI1"	294
"SFMBT1"	336
"SFMBT2"	687
"SFN"	7
"SFPQ"	3032
"SFR1"	81
"SFRP1"	557
"SFRP2"	94
"SFRP4"	7
"SFRP5"	2
"SFSWAP"	649
"SFT2D1"	375
"SFT2D2"	184
"SFT2D3"	86
"SFTA1P"	3
"SFTA2"	0
"SFTA3"	2
"SFTPA1"	0
"SFTPA2"	15
"SFTPB"	0
"SFTPC"	36
"SFTPD"	21
"SFXN1"	1319
"SFXN2"	71
"SFXN3"	973
"SFXN4"	247
"SFXN5"	1431
"SGCA"	0
"SGCB"	1951
"SGCD"	532
"SGCE"	751
"SGCG"	12
"SGCZ"	130
"SGF29"	60
"SGIP1"	5179
"SGK1"	1955
"SGK2"	132
"SGK3"	432
"SGK494"	846
"SGMS1"	1056
"SGMS1-AS1"	58
"SGMS2"	88
"SGO1"	2
"SGO1-AS1"	15
"SGO2"	137
"SGPL1"	746
"SGPP1"	852
"SGPP2"	696
"SGSH"	111
"SGSM1"	1122
"SGSM2"	1436
"SGSM3"	659
"SGTA"	787
"SGTB"	3493
"SH2B1"	779
"SH2B2"	55
"SH2B3"	355
"SH2D1A"	3
"SH2D1B"	44
"SH2D2A"	2
"SH2D3A"	0
"SH2D3C"	210
"SH2D4A"	35
"SH2D4B"	10
"SH2D5"	584
"SH2D6"	24
"SH2D7"	0
"SH3BGR"	81
"SH3BGRL"	1585
"SH3BGRL2"	3232
"SH3BGRL3"	429
"SH3BP1"	84
"SH3BP2"	356
"SH3BP4"	518
"SH3BP5"	1178
"SH3BP5-AS1"	175
"SH3BP5L"	708
"SH3D19"	936
"SH3D21"	88
"SH3GL1"	418
"SH3GL1P1"	82
"SH3GL1P2"	0
"SH3GL2"	4558
"SH3GL3"	1635
"SH3GLB1"	2007
"SH3GLB2"	1168
"SH3KBP1"	1109
"SH3PXD2A"	3594
"SH3PXD2A-AS1"	3
"SH3PXD2B"	665
"SH3RF1"	754
"SH3RF2"	55
"SH3RF3"	329
"SH3RF3-AS1"	6
"SH3TC1"	87
"SH3TC2"	2916
"SH3TC2-DT"	15
"SH3YL1"	1201
"SHANK1"	4188
"SHANK2"	2159
"SHANK2-AS1"	9
"SHANK2-AS3"	0
"SHANK3"	3375
"SHARPIN"	161
"SHB"	379
"SHBG"	8
"SHC1"	380
"SHC2"	554
"SHC3"	7304
"SHC4"	299
"SHCBP1"	33
"SHCBP1L"	1
"SHD"	144
"SHE"	93
"SHF"	236
"SHH"	42
"SHISA2"	38
"SHISA3"	4
"SHISA4"	470
"SHISA5"	695
"SHISA6"	281
"SHISA7"	1149
"SHISA8"	41
"SHISA9"	1387
"SHISAL1"	1765
"SHISAL2A"	5
"SHISAL2B"	0
"SHKBP1"	114
"SHMT1"	147
"SHMT2"	197
"SHOC2"	2353
"SHOX"	0
"SHOX2"	0
"SHPK"	194
"SHPRH"	2152
"SHQ1"	276
"SHROOM1"	320
"SHROOM2"	835
"SHROOM3"	623
"SHROOM4"	845
"SHTN1"	7378
"SI"	0
"SIAE"	675
"SIAH1"	443
"SIAH2"	472
"SIAH3"	117
"SIDT1"	736
"SIDT2"	642
"SIGIRR"	42
"SIGLEC1"	18
"SIGLEC10"	44
"SIGLEC11"	10
"SIGLEC12"	0
"SIGLEC14"	29
"SIGLEC15"	0
"SIGLEC16"	9
"SIGLEC17P"	0
"SIGLEC5"	1
"SIGLEC6"	2
"SIGLEC7"	6
"SIGLEC8"	39
"SIGLEC9"	32
"SIGLECL1"	0
"SIGMAR1"	234
"SIK1"	76
"SIK1B"	76
"SIK2"	2112
"SIK3"	3111
"SIKE1"	852
"SIL1"	220
"SIM1"	0
"SIM2"	5
"SIMC1"	388
"SIN3A"	985
"SIN3B"	1915
"SINHCAF"	29
"SIPA1"	130
"SIPA1L1"	5462
"SIPA1L2"	2073
"SIPA1L3"	836
"SIRPA"	6724
"SIRPB1"	7
"SIRPB2"	23
"SIRPD"	0
"SIRPG"	0
"SIRPG-AS1"	1
"SIRT1"	801
"SIRT2"	1690
"SIRT3"	394
"SIRT4"	24
"SIRT5"	760
"SIRT6"	87
"SIRT7"	106
"SIT1"	0
"SIVA1"	105
"SIX1"	3
"SIX2"	0
"SIX3"	16
"SIX3-AS1"	2
"SIX4"	173
"SIX5"	35
"SIX6"	0
"SKA1"	3
"SKA2"	473
"SKA3"	10
"SKAP1"	4
"SKAP2"	869
"SKI"	1975
"SKIDA1"	120
"SKIL"	2446
"SKINT1L"	5
"SKIV2L"	451
"SKOR1"	26
"SKOR2"	0
"SKP1"	4695
"SKP1P2"	1
"SKP2"	443
"SLA"	121
"SLA2"	7
"SLAIN1"	4013
"SLAIN2"	1006
"SLAMF1"	0
"SLAMF6"	2
"SLAMF7"	1
"SLAMF8"	12
"SLAMF9"	1
"SLBP"	549
"SLC10A1"	1
"SLC10A2"	0
"SLC10A3"	50
"SLC10A4"	59
"SLC10A5"	44
"SLC10A6"	13
"SLC10A7"	218
"SLC11A1"	94
"SLC11A2"	1744
"SLC12A1"	59
"SLC12A2"	4510
"SLC12A3"	8
"SLC12A4"	233
"SLC12A5"	5990
"SLC12A5-AS1"	8
"SLC12A6"	1998
"SLC12A7"	140
"SLC12A8"	132
"SLC12A9"	227
"SLC12A9-AS1"	3
"SLC13A1"	0
"SLC13A2"	0
"SLC13A3"	445
"SLC13A4"	1
"SLC13A5"	67
"SLC14A1"	1039
"SLC14A2"	2
"SLC14A2-AS1"	15
"SLC15A1"	0
"SLC15A2"	904
"SLC15A3"	22
"SLC15A4"	346
"SLC15A5"	9
"SLC16A1"	753
"SLC16A1-AS1"	57
"SLC16A10"	115
"SLC16A11"	4
"SLC16A12"	6
"SLC16A12-AS1"	0
"SLC16A13"	10
"SLC16A14"	679
"SLC16A2"	353
"SLC16A3"	32
"SLC16A4"	72
"SLC16A5"	0
"SLC16A6"	113
"SLC16A7"	2186
"SLC16A8"	10
"SLC16A9"	309
"SLC17A1"	0
"SLC17A2"	0
"SLC17A3"	0
"SLC17A4"	1
"SLC17A5"	478
"SLC17A6"	274
"SLC17A7"	8169
"SLC17A8"	27
"SLC17A9"	17
"SLC18A1"	3
"SLC18A2"	3
"SLC18A3"	0
"SLC18B1"	530
"SLC19A1"	144
"SLC19A2"	298
"SLC19A3"	94
"SLC1A1"	952
"SLC1A2"	79170
"SLC1A3"	12357
"SLC1A4"	1224
"SLC1A5"	36
"SLC1A6"	182
"SLC1A7"	2
"SLC20A1"	1204
"SLC20A2"	1097
"SLC22A1"	20
"SLC22A10"	93
"SLC22A11"	0
"SLC22A12"	0
"SLC22A13"	42
"SLC22A14"	41
"SLC22A15"	969
"SLC22A16"	3
"SLC22A17"	4327
"SLC22A18"	14
"SLC22A18AS"	6
"SLC22A2"	0
"SLC22A20P"	3
"SLC22A23"	1472
"SLC22A24"	0
"SLC22A25"	2
"SLC22A3"	20
"SLC22A31"	0
"SLC22A4"	39
"SLC22A5"	161
"SLC22A6"	8
"SLC22A7"	1
"SLC22A8"	0
"SLC22A9"	86
"SLC23A1"	0
"SLC23A2"	3250
"SLC23A3"	1
"SLC24A1"	64
"SLC24A2"	16135
"SLC24A3"	220
"SLC24A4"	1093
"SLC24A5"	3
"SLC25A1"	261
"SLC25A10"	48
"SLC25A11"	566
"SLC25A12"	2079
"SLC25A13"	311
"SLC25A14"	327
"SLC25A15"	56
"SLC25A16"	666
"SLC25A17"	281
"SLC25A18"	766
"SLC25A19"	86
"SLC25A2"	1
"SLC25A20"	101
"SLC25A21"	6
"SLC25A21-AS1"	44
"SLC25A22"	1227
"SLC25A23"	3203
"SLC25A24"	235
"SLC25A25"	640
"SLC25A25-AS1"	65
"SLC25A26"	303
"SLC25A27"	1421
"SLC25A28"	366
"SLC25A29"	558
"SLC25A3"	2427
"SLC25A30"	284
"SLC25A30-AS1"	7
"SLC25A31"	2
"SLC25A32"	791
"SLC25A33"	262
"SLC25A34"	20
"SLC25A34-AS1"	0
"SLC25A35"	27
"SLC25A36"	2468
"SLC25A37"	559
"SLC25A38"	305
"SLC25A39"	273
"SLC25A3P1"	0
"SLC25A4"	2552
"SLC25A40"	826
"SLC25A41"	13
"SLC25A42"	301
"SLC25A43"	55
"SLC25A44"	1020
"SLC25A45"	46
"SLC25A46"	2519
"SLC25A47"	1
"SLC25A48"	280
"SLC25A5"	897
"SLC25A5-AS1"	46
"SLC25A51"	352
"SLC25A51P1"	0
"SLC25A52"	5
"SLC25A53"	98
"SLC25A6"	745
"SLC26A1"	9
"SLC26A10"	19
"SLC26A11"	284
"SLC26A2"	359
"SLC26A3"	0
"SLC26A4"	234
"SLC26A4-AS1"	1258
"SLC26A5"	1
"SLC26A6"	50
"SLC26A7"	23
"SLC26A8"	104
"SLC26A9"	39
"SLC27A1"	369
"SLC27A2"	85
"SLC27A3"	80
"SLC27A4"	544
"SLC27A5"	54
"SLC27A6"	34
"SLC28A1"	9
"SLC28A2"	0
"SLC28A3"	2
"SLC29A1"	284
"SLC29A2"	114
"SLC29A3"	105
"SLC29A4"	165
"SLC2A1"	865
"SLC2A1-AS1"	29
"SLC2A10"	59
"SLC2A11"	258
"SLC2A12"	471
"SLC2A13"	4001
"SLC2A14"	1
"SLC2A2"	1
"SLC2A3"	1748
"SLC2A4"	11
"SLC2A4RG"	114
"SLC2A5"	86
"SLC2A6"	242
"SLC2A7"	0
"SLC2A8"	212
"SLC2A9"	9
"SLC30A1"	456
"SLC30A10"	117
"SLC30A2"	0
"SLC30A3"	381
"SLC30A4"	1305
"SLC30A5"	691
"SLC30A6"	601
"SLC30A7"	736
"SLC30A8"	4
"SLC30A9"	2618
"SLC31A1"	405
"SLC31A2"	578
"SLC32A1"	208
"SLC33A1"	650
"SLC34A1"	0
"SLC34A2"	1
"SLC34A3"	0
"SLC35A1"	533
"SLC35A2"	136
"SLC35A3"	606
"SLC35A4"	326
"SLC35A5"	1292
"SLC35B1"	279
"SLC35B2"	181
"SLC35B3"	313
"SLC35B4"	1639
"SLC35C1"	162
"SLC35C2"	285
"SLC35D1"	531
"SLC35D2"	241
"SLC35D3"	2
"SLC35E1"	953
"SLC35E2"	1216
"SLC35E2B"	1914
"SLC35E3"	372
"SLC35E4"	149
"SLC35F1"	2416
"SLC35F2"	91
"SLC35F3"	703
"SLC35F4"	21
"SLC35F5"	2044
"SLC35F6"	549
"SLC35G1"	46
"SLC35G2"	283
"SLC35G3"	0
"SLC35G4"	0
"SLC35G5"	7
"SLC35G6"	0
"SLC36A1"	1140
"SLC36A2"	0
"SLC36A3"	0
"SLC36A4"	1000
"SLC37A1"	163
"SLC37A2"	18
"SLC37A3"	592
"SLC37A4"	122
"SLC38A1"	5056
"SLC38A10"	511
"SLC38A11"	285
"SLC38A2"	5789
"SLC38A3"	197
"SLC38A4"	9
"SLC38A5"	52
"SLC38A6"	503
"SLC38A7"	252
"SLC38A8"	6
"SLC38A9"	438
"SLC39A1"	251
"SLC39A10"	5134
"SLC39A11"	316
"SLC39A12"	481
"SLC39A12-AS1"	1
"SLC39A13"	194
"SLC39A14"	1024
"SLC39A2"	1
"SLC39A3"	248
"SLC39A4"	12
"SLC39A5"	3
"SLC39A6"	1300
"SLC39A7"	347
"SLC39A8"	252
"SLC39A9"	1331
"SLC3A1"	12
"SLC3A2"	679
"SLC40A1"	141
"SLC41A1"	1222
"SLC41A2"	842
"SLC41A3"	674
"SLC43A1"	59
"SLC43A2"	674
"SLC43A3"	31
"SLC44A1"	7255
"SLC44A2"	1092
"SLC44A3"	129
"SLC44A3-AS1"	40
"SLC44A4"	0
"SLC44A5"	378
"SLC45A1"	217
"SLC45A2"	25
"SLC45A3"	250
"SLC45A4"	1189
"SLC46A1"	330
"SLC46A2"	6
"SLC46A3"	382
"SLC47A1"	49
"SLC47A2"	3
"SLC48A1"	1061
"SLC49A3"	16
"SLC4A1"	3
"SLC4A10"	7107
"SLC4A11"	29
"SLC4A1AP"	866
"SLC4A2"	224
"SLC4A3"	756
"SLC4A4"	3395
"SLC4A5"	163
"SLC4A7"	2059
"SLC4A8"	5612
"SLC4A9"	19
"SLC50A1"	42
"SLC51A"	1
"SLC51B"	0
"SLC52A1"	0
"SLC52A2"	86
"SLC52A3"	44
"SLC5A1"	2
"SLC5A10"	0
"SLC5A11"	512
"SLC5A12"	10
"SLC5A2"	1
"SLC5A3"	4847
"SLC5A4"	4
"SLC5A4-AS1"	463
"SLC5A5"	0
"SLC5A6"	262
"SLC5A7"	2
"SLC5A8"	23
"SLC5A9"	1
"SLC6A1"	4261
"SLC6A1-AS1"	1
"SLC6A10P"	0
"SLC6A11"	795
"SLC6A12"	100
"SLC6A13"	39
"SLC6A14"	0
"SLC6A15"	2097
"SLC6A16"	39
"SLC6A17"	3867
"SLC6A18"	0
"SLC6A19"	0
"SLC6A2"	0
"SLC6A20"	30
"SLC6A3"	0
"SLC6A4"	2
"SLC6A5"	1
"SLC6A6"	396
"SLC6A7"	794
"SLC6A8"	1766
"SLC6A9"	284
"SLC7A1"	1370
"SLC7A10"	51
"SLC7A11"	1975
"SLC7A11-AS1"	0
"SLC7A13"	0
"SLC7A14"	2867
"SLC7A2"	1156
"SLC7A3"	28
"SLC7A4"	77
"SLC7A5"	817
"SLC7A5P2"	319
"SLC7A6"	619
"SLC7A6OS"	153
"SLC7A7"	13
"SLC7A8"	631
"SLC7A9"	17
"SLC8A1"	7671
"SLC8A1-AS1"	0
"SLC8A2"	1900
"SLC8A3"	532
"SLC8B1"	129
"SLC9A1"	551
"SLC9A2"	55
"SLC9A3"	32
"SLC9A3-AS1"	180
"SLC9A3R1"	512
"SLC9A3R2"	398
"SLC9A4"	4
"SLC9A5"	132
"SLC9A6"	3547
"SLC9A7"	2273
"SLC9A7P1"	227
"SLC9A8"	340
"SLC9A9"	484
"SLC9A9-AS1"	4
"SLC9B1"	75
"SLC9B2"	1111
"SLC9C1"	3
"SLC9C2"	57
"SLCO1A2"	3944
"SLCO1B1"	2
"SLCO1B3"	0
"SLCO1B7"	0
"SLCO1C1"	725
"SLCO2A1"	50
"SLCO2B1"	387
"SLCO3A1"	1040
"SLCO4A1"	292
"SLCO4A1-AS1"	4
"SLCO4C1"	121
"SLCO5A1"	37
"SLCO6A1"	0
"SLED1"	10
"SLF1"	886
"SLF2"	2384
"SLFN11"	160
"SLFN12"	31
"SLFN12L"	2
"SLFN13"	15
"SLFN14"	0
"SLFN5"	471
"SLFNL1"	11
"SLFNL1-AS1"	31
"SLIRP"	173
"SLIT1"	2530
"SLIT1-AS1"	0
"SLIT2"	1671
"SLIT2-IT1"	55
"SLIT3"	676
"SLITRK1"	2215
"SLITRK2"	1295
"SLITRK3"	1130
"SLITRK4"	3094
"SLITRK5"	1633
"SLITRK6"	14
"SLK"	3047
"SLMAP"	1557
"SLMO2-ATP5E"	353
"SLN"	3
"SLPI"	4
"SLTM"	1570
"SLU7"	1619
"SLURP1"	0
"SLURP2"	6
"SLX1A"	37
"SLX1A-SULT1A3"	0
"SLX1B"	37
"SLX1B-SULT1A4"	36
"SLX4"	290
"SLX4IP"	379
"SMA4"	260
"SMA5"	238
"SMAD1"	594
"SMAD1-AS1"	0
"SMAD1-AS2"	0
"SMAD2"	2471
"SMAD3"	1044
"SMAD4"	2236
"SMAD5"	1569
"SMAD5-AS1"	0
"SMAD6"	77
"SMAD7"	288
"SMAD9"	460
"SMAGP"	6
"SMAP1"	1348
"SMAP2"	2020
"SMARCA1"	1861
"SMARCA2"	4334
"SMARCA4"	1924
"SMARCA5"	3359
"SMARCA5-AS1"	1
"SMARCAD1"	1496
"SMARCAL1"	314
"SMARCB1"	421
"SMARCC1"	1343
"SMARCC2"	4003
"SMARCD1"	551
"SMARCD2"	274
"SMARCD3"	758
"SMARCE1"	753
"SMC1A"	1950
"SMC1B"	1
"SMC2"	672
"SMC2-AS1"	7
"SMC3"	1199
"SMC4"	289
"SMC5"	1036
"SMC5-AS1"	31
"SMC6"	884
"SMCHD1"	2839
"SMCO1"	1
"SMCO2"	35
"SMCO3"	0
"SMCO4"	25
"SMCP"	0
"SMCR2"	0
"SMCR5"	12
"SMCR8"	814
"SMDT1"	332
"SMG1"	7591
"SMG1P1"	2212
"SMG1P2"	267
"SMG1P3"	2772
"SMG1P5"	515
"SMG1P6"	900
"SMG1P7"	130
"SMG5"	1547
"SMG6"	1165
"SMG7"	2381
"SMG7-AS1"	4
"SMG8"	375
"SMG9"	502
"SMILR"	1
"SMIM1"	7
"SMIM10"	24
"SMIM10L1"	589
"SMIM10L2A"	811
"SMIM10L2B"	460
"SMIM10L2B-AS1"	0
"SMIM11A"	92
"SMIM11B"	91
"SMIM12"	453
"SMIM13"	2837
"SMIM14"	1569
